rows,500
columns,11
x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,F12
1,-2,-2,5,4,3,3,-5,5,2,3
-4,-4,3,2,2,0,1,-2,5,0,2
-3,5,-3,-5,-2,-5,3,-4,1,1,16
-3,3,-4,-2,2,0,4,-2,5,2,-61
0,5,-5,-4,5,-3,-5,-5,2,2,35
5,2,2,-1,-5,-3,1,-5,-3,5,-22
0,-2,4,-5,3,0,0,-4,4,0,-20
0,-1,-2,-4,5,3,-2,-1,-3,2,11
-1,-3,-2,0,-5,-2,3,3,4,-5,-19
-5,-3,-2,-2,4,-1,4,-1,0,1,17
-1,2,4,-2,-2,1,5,0,-4,-3,-4
-1,1,4,-4,4,3,-1,-5,-3,-4,-56
0,5,4,0,-5,0,-3,-5,-1,4,0
3,-2,1,3,-3,2,2,0,5,1,23
-4,3,-2,5,5,4,-1,-5,5,5,-22
5,5,3,-5,4,4,-2,2,0,1,38
-1,3,-2,4,2,5,0,-3,-3,3,-31
5,-4,-1,0,3,0,-1,-4,-1,-5,-15
2,-4,-3,-1,-3,-2,-3,0,-5,0,31
-1,-4,1,3,0,5,-5,3,4,4,47
1,-1,2,-5,-4,-1,-5,4,1,-4,-4
-2,-4,3,-3,-2,0,-3,0,-1,2,-7
-4,5,5,5,0,-2,3,3,4,5,-93
1,-1,-1,-5,0,0,-3,-3,-5,4,19
2,-5,-3,5,-1,2,3,-1,1,-3,-3
-1,-1,2,-5,-2,5,2,-2,4,1,-17
4,-5,4,3,1,-5,-4,5,0,2,-53
0,4,4,4,1,4,2,-2,1,-2,-12
-4,5,5,-2,5,5,1,0,5,4,75
3,-3,2,-1,4,1,0,5,3,3,-1
-3,-4,-1,2,-1,2,5,0,1,-3,-1
1,5,-4,-5,-4,1,5,-2,-5,2,-12
0,2,0,-1,2,4,-2,2,4,-2,8
1,-2,1,-5,-3,-3,1,5,-3,5,-16
0,0,-2,-1,4,-5,3,3,3,2,2
5,-4,3,1,-2,3,5,3,4,1,86
-5,2,-4,5,-1,0,-4,4,-5,-5,-130
-5,2,1,1,0,-5,-2,-5,3,-4,41
5,2,5,-4,4,1,-4,5,-2,-1,29
5,1,-1,1,4,3,2,1,2,4,24
-2,-4,-3,-4,-4,-1,2,-2,0,0,24
-1,5,3,4,-1,2,-3,2,-2,1,5
0,1,4,0,5,-3,-4,2,4,-4,33
5,-2,-1,4,-1,2,-1,3,-3,-4,7
-5,4,-4,-2,2,5,0,-3,0,-5,98
-3,-2,-4,-2,3,-2,5,1,-5,0,83
0,3,-5,-3,-5,1,0,3,2,2,0
3,3,-5,4,2,-5,-4,-1,-5,-4,-61
-1,1,-2,2,-3,-3,-1,0,4,-1,2
1,5,-1,-2,3,-1,3,2,1,-4,3
-2,-2,0,-3,5,-2,-5,5,0,5,-6
-4,4,1,2,2,5,4,0,-2,1,33
4,-4,0,-3,1,3,-3,-3,3,-1,-49
3,-1,-5,-2,-3,-2,-5,1,-2,-3,13
-2,1,0,0,1,0,0,-4,4,1,-2
1,-1,5,5,-1,0,1,-1,0,0,24
-1,-4,1,1,0,1,-4,1,-1,4,5
5,5,1,-5,-4,5,3,-1,0,-4,-20
3,3,-4,-2,-5,2,0,4,-5,2,-9
5,3,-4,5,4,-3,-2,3,1,4,21
3,-1,0,-5,2,-1,-2,-2,2,-2,-17
5,-1,2,5,-2,1,-5,5,0,5,13
0,0,2,3,-4,4,-4,-2,-5,4,22
-2,3,-3,-3,4,3,-1,-3,3,2,3
5,-5,4,1,-1,1,1,5,-1,1,-23
3,-3,-5,5,4,3,-2,-1,-1,2,-46
1,4,-4,-1,-4,2,-5,2,-4,-2,36
1,5,5,-1,-2,-2,2,1,1,-1,16
1,5,1,3,-2,-5,-3,-2,2,-3,27
-1,-4,-2,-3,-3,-5,-5,-4,-4,3,35
2,4,-1,5,-1,-4,5,2,1,5,37
4,-4,2,4,3,0,-2,-3,-4,5,24
-3,2,5,-5,3,-3,1,5,-5,-1,-10
-3,3,1,-3,5,-2,2,-5,1,0,-28
4,2,-5,-3,5,4,5,-5,-2,1,-17
-1,-5,2,5,-5,3,-3,2,-1,-3,-21
-4,-1,-2,3,3,0,1,1,1,0,-6
1,-2,-2,-3,4,-3,-2,0,-2,2,8
3,5,4,-5,-4,2,4,0,4,-1,27
0,0,-1,-5,1,4,1,-2,4,4,-7
-5,2,-2,5,-2,5,0,2,-1,0,-30
-4,-5,2,-3,0,5,0,4,2,5,64
3,-2,5,3,2,5,-2,-5,3,-1,-24
1,-1,-5,0,5,-4,-2,-2,-3,-3,-75
-5,-1,-5,-2,-1,4,-2,-3,-4,5,-129
-5,2,3,-4,2,3,0,0,-2,-3,-43
-1,2,-4,1,-2,4,-4,-1,0,4,-78
-1,2,-2,1,3,-2,-1,-2,0,-1,-14
1,-2,4,-1,-1,-3,-1,3,-2,1,-13
2,4,1,1,1,-1,5,-3,-3,1,-23
-2,3,4,-1,1,-3,4,2,2,2,-53
1,5,-3,0,-1,5,-3,3,2,3,-51
3,-1,-1,-4,3,-5,-3,2,-4,-3,7
0,3,-4,3,-3,-3,-1,-4,-2,-2,-27
4,-4,1,-4,5,1,1,4,-3,-4,-31
0,-3,-4,3,5,-4,3,-1,5,-3,-80
-4,-5,-1,-2,-2,3,-3,-4,-1,5,-11
-1,5,-2,2,-4,-5,-2,-1,-5,0,1
-2,0,-2,-5,5,3,0,0,-2,-3,43
0,-3,1,-5,-4,3,-3,3,-1,2,-11
3,-5,3,-3,-1,-5,-4,2,4,-4,-7
0,-2,-1,1,5,-3,-2,2,0,2,-10
4,-2,-3,-4,2,2,0,1,1,-2,20
-3,-5,2,-3,-5,5,5,1,2,-4,-86
-1,-4,1,4,2,4,-5,3,0,2,24
-5,1,-1,0,2,0,-2,-2,-5,-2,-55
-5,-1,3,1,-2,3,-3,5,-4,5,-13
2,1,-2,4,1,-5,4,2,-5,2,-31
1,5,-4,-2,0,5,3,0,1,2,-24
-2,-2,5,1,3,-1,-5,-3,-1,-5,21
3,5,2,-4,2,-4,-3,3,3,4,-60
4,0,4,0,2,1,0,-1,0,4,18
-2,0,0,3,-5,4,-2,-1,4,-3,-4
-2,-2,0,4,-3,-5,2,4,2,-2,11
-2,3,2,-3,-3,-4,-1,1,2,2,-12
-3,-5,-5,3,4,5,2,1,-4,1,19
-4,-5,0,2,0,0,-5,-4,-5,1,-80
-5,2,4,2,2,1,-4,-4,0,5,20
5,-5,2,1,-3,-4,-3,-5,0,-1,-3
4,2,5,0,2,0,3,2,3,-4,44
-3,0,-5,-1,-3,-4,-1,-1,4,0,29
-2,-2,-3,-5,-1,0,5,-4,-2,-2,39
2,-2,4,1,0,0,4,-3,3,2,24
-4,-4,2,-2,4,-5,5,-2,-3,-3,82
-2,5,-3,-3,4,5,2,5,3,5,-68
1,2,-3,-2,-5,-5,-5,-3,4,-2,-17
1,0,5,-3,1,-2,-5,0,-2,1,-17
-4,-3,5,0,-1,-4,1,4,-3,0,28
5,-3,2,2,5,2,1,2,0,-5,-21
3,-1,-5,4,4,2,-3,-2,-4,4,-19
4,2,-1,4,-2,1,2,5,2,-3,21
-1,3,3,2,-5,1,0,-4,4,-5,-17
2,-5,-2,2,-2,3,-5,-2,-2,0,0
-1,2,4,-1,-1,2,-5,-5,-1,4,19
1,-5,0,1,-4,-2,5,5,5,-5,28
3,2,2,1,-4,4,-5,4,5,2,-67
3,3,-2,-2,-3,4,2,2,0,-4,33
-4,-2,-1,1,4,-2,5,0,-4,1,81
-3,-4,2,2,-5,-3,5,0,2,1,-5
-4,-4,1,-1,1,0,1,0,-1,5,19
-1,3,2,3,2,-2,4,0,1,-5,15
1,-3,1,4,5,-5,-3,-2,-2,-2,-8
1,4,-1,0,0,-2,-3,4,3,5,5
2,1,-1,-4,5,0,0,-3,-3,1,6
-3,1,3,3,2,-5,-3,-5,0,5,-79
5,-5,5,-5,-3,2,-1,4,3,-4,-111
3,-5,1,2,2,-3,1,-4,-3,-3,-19
5,3,-3,1,1,-2,-5,-4,-5,4,159
-3,4,1,-4,5,1,-3,-3,-3,-5,-43
-3,-3,-2,1,-4,2,0,0,-5,-4,15
1,4,5,-5,1,3,-2,-2,-2,-3,-59
3,-2,1,-4,1,0,3,-4,0,4,-10
1,5,4,-3,-3,-2,-2,3,-4,0,7
-3,-2,-3,0,-1,1,-3,-2,-5,-2,-34
0,3,-5,2,3,-5,5,1,1,-1,-50
-1,1,-1,3,-3,0,0,-2,-4,1,-4
-3,5,-5,-1,1,0,-5,3,0,-5,-10
3,1,0,-4,-4,-4,-2,-2,2,-4,7
2,2,-2,1,4,5,4,-3,0,5,-28
5,4,0,-3,4,-2,-3,4,3,5,-33
-2,2,5,4,3,2,0,4,0,1,32
-5,-5,-5,2,1,1,3,0,4,0,-44
4,4,3,2,-5,0,-5,-2,1,0,2
-1,3,-5,3,3,4,-4,-5,3,3,-54
-2,5,0,2,-1,1,3,0,5,-1,-41
1,0,3,3,-1,4,1,-3,-4,-4,-47
3,1,-1,-3,-4,-4,-2,-5,4,-5,-22
5,-5,3,5,2,-3,1,4,3,-4,35
-2,0,1,1,-4,5,-1,-1,-5,-5,-54
-5,3,4,-4,4,5,-2,-5,-1,1,-1
3,2,-5,3,4,3,-3,-2,-5,0,48
-5,5,-4,5,3,0,-1,1,-2,-2,-55
4,0,-2,0,5,-3,4,-3,-3,2,-51
4,-1,0,4,2,0,0,1,3,-4,-4
-1,4,4,4,1,5,2,5,5,-3,-53
2,0,-1,-4,5,4,4,5,-4,-3,4
2,5,-3,4,2,0,1,-2,-1,-3,-4
0,0,0,0,-1,-4,3,5,-4,-3,4
-5,5,3,2,-3,4,-1,-1,-4,-4,-99
-3,1,5,1,0,-1,1,-3,1,-5,24
4,-2,-2,2,3,-1,-4,5,-2,3,23
2,4,4,-1,2,0,-1,-3,-1,5,6
1,-5,-5,-5,5,-2,2,-4,5,2,40
3,-4,1,3,5,-4,-3,-4,5,5,-94
4,-2,1,3,-4,-2,-1,2,-1,-2,11
-3,2,-5,-1,-2,4,0,0,5,-3,51
3,2,-2,-1,2,0,-5,3,-5,-4,83
-3,-5,-2,4,-5,-1,-5,1,-3,5,-23
0,1,3,-5,-4,4,3,0,1,-3,-67
3,1,-2,2,2,-5,-1,-2,1,-5,-64
-5,-5,1,0,0,-3,-4,5,5,3,116
-4,1,-2,-4,0,-4,-4,-1,-2,2,-12
5,-5,0,-4,-4,-3,-3,1,3,0,-58
2,4,-3,2,0,-5,-5,3,-5,3,97
0,4,-1,4,-3,4,-5,2,3,3,-28
-2,0,1,1,4,-2,-1,0,2,-3,3
4,4,1,-4,2,-1,-3,-1,-3,-3,49
-2,5,2,2,0,-1,-1,2,-3,-5,-2
3,-4,-4,1,4,1,1,5,1,-2,-1
4,-3,3,-2,4,1,-3,2,5,-3,-83
0,-2,-5,-1,-4,3,-1,3,0,-3,38
-3,1,-2,-2,-3,-3,1,4,0,-5,-20
-3,-1,-1,2,-2,1,2,-3,2,-3,-10
