rows,50000
columns,6
x1,x2,x3,x4,x5,F16
0,4,-3,5,4,32.0
-2,4,5,-2,-4,40.759162725148244
-5,0,-5,-4,-4,inf
5,-3,-1,2,3,82.70962432537036
4,-5,-4,-3,3,40.34573813043706
-4,-3,0,5,3,32.0
2,4,1,3,-2,-29.856412118424622
3,-2,0,1,-2,32.0
4,2,-2,-1,-4,29.769714512095156
0,-2,0,-2,-2,32.0
0,1,0,5,5,32.0
2,3,-1,2,-1,-0.776825542027467
0,4,-1,2,3,32.0
-4,-1,0,-4,-3,32.0
0,-1,3,2,3,32.0
-2,3,-3,4,-4,37.66159880606288
-1,1,5,-1,3,38.511811170698394
0,2,-1,5,2,32.0
1,-5,0,-5,-1,32.0
-5,3,1,3,1,-745.3078758157855
2,-3,3,1,-4,27.791006114832857
0,-2,5,0,-1,inf
3,3,-4,1,5,34.230285487904844
5,0,5,1,-4,inf
3,-2,0,0,2,inf
1,3,0,0,4,inf
3,-5,3,-2,0,31.991747369487367
2,0,-1,-2,2,inf
4,3,0,-1,1,32.0
-4,-2,1,3,-3,14.632030280778185
4,-2,-5,-3,-5,-5.698979743326667
2,-3,5,-2,0,-39.14549956820227
4,-5,-4,5,2,31.6480843546919
-1,4,5,3,2,127.69918284547126
2,2,5,5,-5,29.0
1,5,2,-2,-3,30.617896040889843
-3,-2,-5,2,-1,32.30279038724488
0,-2,-5,-5,-5,32.0
2,-1,2,-1,4,26.094790158208532
4,-5,4,-5,-4,31.6480843546919
4,-1,1,-1,-4,29.769714512095156
5,3,-2,1,-4,-67.81699087990832
5,4,-4,-5,2,29.0
0,1,-2,-4,-2,32.0
0,-3,-4,2,5,32.0
-2,5,-1,4,-3,29.39169395841572
5,0,0,2,5,inf
-2,2,5,5,3,35.0
-4,0,-5,-3,5,inf
-3,-4,2,-4,0,32.69703446497372
1,4,1,0,3,inf
-5,-3,-4,4,2,103.14549956820227
0,-4,4,2,4,32.0
3,2,-4,2,0,31.896294749825042
2,2,4,-5,-5,30.972504532406926
0,0,3,3,-2,inf
3,-3,2,4,-3,26.338401193937123
3,2,3,0,-2,inf
4,4,4,-3,0,7.632773884675764
-4,5,-4,1,2,32.76386941008695
-4,2,2,-5,1,33.02749546759307
-5,-5,-2,5,-3,33.939089037519985
1,-3,3,-1,1,29.0
-4,-3,1,-1,2,7.632773884675764
5,-3,-1,0,5,inf
1,-5,4,2,0,32.732357063677895
-1,5,-5,5,-1,33.38210395911016
-3,-4,1,-4,3,31.50318212571171
1,-1,-4,-1,-4,34.230285487904844
-1,-2,1,4,3,34.87623926553572
-5,3,3,-2,-3,27.358645309288825
0,0,-4,-3,-1,inf
4,2,4,-1,-2,30.81820371013406
-3,5,4,-3,2,33.02749546759307
5,-4,-4,1,5,38.511811170698394
-5,-5,2,-5,-2,33.939089037519985
2,-2,3,4,-3,31.630651434947698
1,-2,5,-5,2,34.13827823122214
-1,4,5,-5,-1,27.9646421730275
-4,-1,4,3,0,50.11529026183453
5,3,-4,-1,-2,-20.891591738900644
1,-5,-1,-3,0,47.10032678289971
2,3,2,3,2,-672.8985294635163
3,0,0,-3,2,inf
1,1,1,-4,-2,36.0353578269725
5,3,4,5,1,56.36722611532423
0,0,-5,-1,-2,inf
4,-2,-5,-1,1,35.45051533697074
4,-4,-1,-4,1,36.0353578269725
4,-5,-3,4,-4,31.873498674482253
2,-4,5,0,1,inf
-2,-4,2,-2,3,26.338401193937123
2,5,3,-1,-1,31.822518898143418
-3,0,-2,-1,3,inf
1,-1,-5,1,2,38.511811170698394
2,3,-2,0,0,inf
-5,4,-5,5,1,40.759162725148244
5,0,-4,3,-5,inf
-2,-2,1,-5,-3,30.617896040889843
-4,1,4,0,2,inf
1,-4,3,5,4,32.170159371350145
-2,-4,3,4,-3,31.30296553502628
-3,2,-4,5,5,32.06703123791584
-1,1,-1,5,-2,33.38210395911016
-3,0,2,4,1,inf
-3,-3,3,-4,1,31.630651434947698
2,4,3,-4,4,32.69703446497372
0,-1,-2,1,-2,32.0
-3,3,5,0,-2,inf
-4,5,2,-1,-5,30.558425953287934
-1,0,0,5,4,inf
-3,3,-4,-3,1,7.632773884675764
0,-3,-5,-4,-4,32.0
2,3,5,0,5,inf
2,-5,1,3,5,10.814272302249837
0,5,4,-4,0,32.0
-3,2,1,2,2,31.860504069002783
5,-2,5,3,-1,142.07049938128853
-4,-5,-3,-1,3,31.905955309832347
-4,1,-3,-4,3,31.725415751795122
3,5,2,5,-3,31.91823422215226
0,1,1,-2,-5,32.0
1,0,1,4,-5,inf
5,-3,5,-1,-3,186.42868627771236
5,-1,1,2,-5,36.641354690711175
2,-3,5,-3,-2,-1058.5613654003005
-4,5,1,4,4,30.617896040889843
4,-2,-5,5,5,33.58965696939919
3,-3,-1,-3,-1,-0.776825542027467
0,-4,-3,1,0,32.0
-2,-2,4,5,5,33.02749546759307
2,3,-3,-4,-2,37.66159880606288
0,5,1,-4,5,32.0
-2,-3,3,-5,3,33.939089037519985
-5,-3,-1,0,-4,inf
4,3,4,2,0,19.08815639361627
2,-3,2,2,-3,77.9858194271946
2,-3,1,2,0,-0.776825542027467
2,1,-2,4,-1,39.94321158499608
5,0,-4,2,3,inf
3,2,-2,-2,-2,31.80428749314234
1,0,1,3,0,inf
-4,0,-1,2,-4,inf
-5,-2,-2,1,-4,25.48818882930161
3,1,5,0,2,inf
2,4,2,2,5,37.66159880606288
1,0,-5,-3,5,inf
4,3,-3,-4,4,29.0
2,3,4,-3,-2,-341.5156200269737
2,0,0,-3,4,inf
-3,-2,-5,-1,4,32.424814296133704
-5,3,1,-3,5,809.3078758157855
-5,-2,4,3,3,69.69897974332667
-4,1,3,-4,-4,32.274584248204874
0,1,2,2,-5,32.0
-1,-5,2,4,-5,29.39169395841572
5,1,-5,0,5,inf
2,-4,-4,2,-4,29.0
0,-1,4,-5,-2,32.0
-3,3,-2,4,-5,37.66159880606288
-1,4,4,-1,-5,29.0
2,5,-5,4,-1,26.338401193937123
4,4,3,3,2,29.0
-2,4,0,3,4,32.0
0,3,3,2,-1,32.0
-1,-5,-4,-4,3,33.38210395911016
1,-2,0,4,5,32.0
-4,4,-5,-2,-3,36.641354690711175
4,1,-3,-1,3,32.20413375465953
4,1,-3,-3,-1,29.769714512095156
5,-3,5,1,-3,-122.42868627771236
-2,-4,-4,-5,-3,30.060910962480015
-4,2,-3,-2,5,31.896294749825042
4,-1,5,-2,5,28.54948466302926
-5,4,4,0,1,inf
-5,-4,5,5,1,40.759162725148244
2,-2,2,-2,2,29.0
2,-2,-5,-4,-2,23.24083727485176
0,5,-5,2,3,32.0
-4,-5,-4,-1,-1,32.76386941008695
3,5,2,4,1,32.23873325117222
-3,-1,-2,-4,-5,31.481804716066534
4,1,-4,0,-5,inf
2,-2,-2,-1,-2,27.791006114832857
0,0,-5,-1,3,inf
-3,4,5,4,0,33.07839472786437
3,2,5,1,-2,32.424814296133704
4,-5,-3,1,4,31.905955309832347
-4,-4,-3,1,1,31.725415751795122
-5,-5,1,2,-4,34.13827823122214
4,4,5,5,-5,29.0
-1,3,-4,3,-3,-234.2267731083727
3,2,5,3,-4,27.358645309288825
-4,-5,2,4,0,30.060910962480015
5,2,5,-4,-1,18.448539666310243
0,-4,4,0,-4,inf
-5,0,5,-5,-3,inf
3,4,3,-5,0,31.984425638980934
-4,-5,0,2,-1,32.0
-1,-5,5,-4,-3,36.0353578269725
-2,-2,-5,-2,3,27.358645309288825
1,1,-4,1,-1,34.230285487904844
3,-3,-3,4,-3,32.369348565052306
-3,-2,2,3,3,29.0
-1,5,-3,0,5,inf
-2,-2,1,5,4,33.38210395911016
2,-3,3,5,-1,33.939089037519985
4,-5,-4,5,5,31.6480843546919
-5,4,3,-1,3,31.198290629403665
3,-2,4,-2,-5,32.103705250174954
3,5,2,1,-1,32.17748110185658
-3,-1,3,-2,0,31.982086809480066
1,-1,-1,-5,1,30.617896040889843
-5,3,1,-1,5,-39.14549956820227
-2,-3,3,2,5,29.0
-5,2,2,-5,0,29.0
-3,1,2,2,-4,31.725415751795122
2,-3,1,-2,-5,64.77682554202747
4,-1,-5,-5,-4,34.230285487904844
0,5,3,0,-4,inf
5,5,-3,-4,-2,32.369348565052306
2,0,-1,-4,-5,inf
-5,2,-4,5,1,33.58965696939919
-1,-1,2,-4,-3,26.338401193937123
1,3,-5,3,-3,-745.3078758157855
-4,-2,-5,-4,-4,27.358645309288825
1,-3,-5,1,-3,-39.14549956820227
3,-4,3,-2,-2,32.02409537785689
-5,4,5,1,-2,51.012671226528425
5,-4,5,2,-2,18.448539666310243
5,5,-3,3,-5,35.0
3,1,0,4,-1,32.0
2,-2,-3,2,3,31.80428749314234
4,3,-5,3,1,-545.8728250220291
-4,-1,2,-1,-4,28.870914006410498
4,2,5,4,-1,27.358645309288825
1,0,-4,-3,-4,inf
4,-1,-4,0,-3,inf
-2,0,-2,-2,4,inf
2,0,-4,4,-1,inf
0,0,3,2,-3,inf
-1,5,1,-1,-1,33.38210395911016
5,-4,-5,-5,-5,23.24083727485176
2,-4,-1,-4,-3,24.384474314925335
0,-3,-1,-3,4,32.0
-1,-3,2,5,-3,53.18572769775017
-3,-1,-5,-2,3,32.424814296133704
0,0,1,-5,5,inf
5,0,0,0,4,inf
-4,-5,-5,0,-1,inf
4,-2,-5,2,1,34.45938727718089
-5,-5,-2,-5,5,30.060910962480015
2,5,5,-4,1,26.338401193937123
-2,-2,3,5,-5,31.873498674482253
-2,3,-5,2,-3,-39.14549956820227
4,4,3,0,1,inf
4,-3,0,-5,1,32.0
-4,0,3,-1,-1,inf
5,-2,4,2,2,29.540612722819116
-3,-2,3,2,-5,31.987232204886496
-3,3,2,3,-4,77.9858194271946
4,-4,3,1,1,31.725415751795122
0,5,4,-4,-2,32.0
-5,-1,4,4,-4,38.511811170698394
2,-1,-3,-5,-2,31.822518898143418
-1,1,3,-2,-1,31.80428749314234
4,4,1,1,-1,29.0
0,-4,-3,-5,3,32.0
2,-4,5,2,0,23.240837274851756
-5,2,2,1,-2,25.48818882930161
-4,2,-5,1,5,28.54948466302926
-2,-5,-1,4,-1,34.608306041584285
0,4,-5,1,3,32.0
-3,-1,1,-2,3,32.19571250685766
1,1,-1,-5,-5,33.38210395911016
4,-2,1,-4,-5,34.13827823122214
-2,5,-4,1,-5,30.558425953287934
-1,-1,-1,-3,2,64.77682554202747
-2,2,0,-3,1,32.0
1,-3,3,1,5,35.0
-5,-4,-4,5,1,35.0
-2,4,3,1,-2,32.518195283933466
-2,-2,-1,-4,-2,27.9646421730275
-1,2,-3,3,0,34.13827823122214
-4,3,5,-5,4,56.367226115324236
4,-4,2,1,1,27.791006114832857
4,-5,-1,5,2,31.526631482090625
4,-2,5,3,2,-5.698979743326667
2,2,-5,3,-2,103.14549956820227
-4,0,-2,-3,0,inf
-4,1,0,-3,-5,32.0
0,-4,1,2,4,32.0
3,0,-4,3,-1,inf
0,3,2,1,4,32.0
3,3,5,-4,2,23.24083727485176
-1,-3,4,-2,0,49.36796971922182
-4,-5,-1,-2,-5,31.26764293632211
-1,3,-3,-5,-5,30.617896040889843
-4,-2,3,-5,-5,31.93296876208416
-5,0,-4,-4,5,inf
5,-2,5,4,-1,18.448539666310243
-5,-2,1,1,-4,27.358645309288825
-4,5,5,5,5,30.972504532406926
-1,3,-4,-5,-1,43.226013228840685
4,2,1,2,4,30.86695703574105
3,-3,5,-5,-2,29.0
3,4,4,0,-5,inf
-5,-1,-4,0,1,inf
2,4,5,4,-4,15.469711591063426
-3,-4,5,-5,0,31.630651434947698
-3,-1,0,0,2,inf
-1,-3,2,-5,-3,10.814272302249837
0,-2,1,5,-5,32.0
2,-4,-5,-1,2,44.28908744977764
-4,-1,1,5,-2,33.02749546759307
-5,0,0,0,4,inf
0,5,5,4,-3,32.0
1,1,-2,2,3,35.0
5,2,0,-3,1,32.0
1,3,-5,-5,-1,64.77682554202747
-4,-3,-1,3,4,298.2267731083727
2,-5,-1,4,4,29.39169395841572
1,-1,3,3,-2,35.0
4,-1,3,-4,-3,32.274584248204874
5,5,2,2,5,29.0
-1,-1,1,-5,-4,30.617896040889843
0,1,1,-2,-1,32.0
-2,-5,3,4,3,32.23873325117222
-3,-5,-1,-5,2,32.05827932761026
-3,2,3,3,-1,32.19571250685766
3,4,4,0,-3,inf
5,5,-1,-4,0,27.9646421730275
5,-3,5,-5,1,-39.14549956820227
-2,-2,4,3,-2,56.367226115324236
-5,5,5,-5,-3,29.0
-2,-2,-2,-2,5,29.0
-4,5,5,5,1,30.972504532406926
2,-5,5,-5,0,30.060910962480015
-5,-3,3,2,3,27.358645309288825
-5,1,2,-2,-4,38.511811170698394
3,3,-1,0,-2,inf
-3,-2,-3,-1,5,32.017913190519934
-2,-4,-5,-2,4,40.759162725148244
4,-3,4,5,-2,40.34573813043706
2,3,1,3,-2,534.4230602574451
1,4,0,-4,-2,32.0
4,-3,-2,5,5,47.75007367833197
3,2,-4,-1,5,31.854501745384628
0,-4,4,-1,-5,32.0
1,3,-2,-3,2,534.4230602574451
4,4,4,4,0,29.0
-4,-5,-4,-2,0,31.455544889638198
-5,4,1,1,-4,23.24083727485176
5,1,-1,4,0,23.24083727485176
-5,-5,-1,3,5,-0.776825542027467
0,2,2,-2,-1,32.0
-3,-3,0,3,-3,32.0
-2,3,2,2,5,77.9858194271946
-1,5,2,3,5,10.81427230224984
-2,-3,-2,-2,5,-13.985819427194606
-5,-2,5,-5,4,36.641354690711175
3,2,2,4,1,32.369348565052306
4,0,0,3,5,inf
1,0,1,2,-5,inf
-3,-1,0,5,-2,32.0
-5,0,5,2,2,inf
4,-4,-4,5,0,33.02749546759307
-5,-1,4,-2,-3,35.45051533697074
-3,-1,1,2,-5,31.80428749314234
2,-2,0,-2,0,32.0
1,-1,0,-5,1,32.0
3,-4,0,1,-1,32.0
-4,4,-2,1,-4,36.208993885167146
-4,4,2,-2,3,29.0
-5,0,1,4,-1,inf
4,-2,-2,5,5,33.02749546759307
-3,0,0,4,1,inf
1,3,3,-3,-2,-0.776825542027467
-5,-2,5,1,-4,42.074541774048804
2,3,-4,-2,5,56.367226115324236
1,-4,-5,-3,5,127.69918284547126
-3,3,4,-5,-1,33.02749546759307
1,4,-3,5,5,32.170159371350145
-3,-5,-1,4,1,32.170159371350145
4,-4,-1,4,-3,27.9646421730275
-2,1,-5,5,-5,36.208993885167146
4,4,-4,4,5,35.0
-3,-4,3,5,2,32.01557436101906
-1,-3,0,1,3,32.0
-2,5,-5,-2,-4,35.0
0,-4,1,0,-1,inf
1,-4,-3,-1,-4,31.630651434947698
-3,2,1,3,0,29.861721768777862
-5,-5,4,2,-5,33.58965696939919
2,1,-1,2,-3,35.0
-3,-2,-4,2,1,31.896294749825042
-5,-5,0,0,4,inf
5,-2,-3,-4,-5,31.428574101695684
3,-5,1,0,-4,inf
0,1,0,-3,5,32.0
-5,3,0,-1,2,32.0
-1,-2,1,0,3,inf
0,-4,-5,0,-3,inf
-3,-4,5,3,-2,40.759162725148244
-1,-5,-5,-4,2,27.9646421730275
2,2,-1,4,0,36.0353578269725
3,-4,-4,-4,3,31.630651434947698
-4,1,0,3,-1,32.0
5,-5,2,1,3,27.791006114832857
-2,5,3,5,3,32.081765777847735
2,3,-1,2,-3,-0.776825542027467
3,3,4,-5,-2,30.972504532406926
-1,2,2,-5,2,33.38210395911016
0,0,3,-2,0,inf
-5,1,-3,4,-5,31.198290629403665
0,2,-1,3,0,32.0
2,-3,2,0,4,inf
-3,-2,5,-5,4,32.19571250685766
4,-5,2,4,3,33.939089037519985
1,3,-5,3,-3,-745.3078758157855
-5,2,-4,-3,-3,-5.698979743326667
-3,1,2,-2,4,32.274584248204874
3,-2,3,5,0,32.00825263051263
-2,5,0,3,-5,32.0
-1,-4,4,4,2,27.9646421730275
4,-1,3,0,4,inf
1,0,-2,-1,-4,inf
5,0,3,4,3,inf
-1,1,4,0,-5,inf
4,1,2,5,-1,30.558425953287934
4,-5,5,5,4,30.972504532406926
-2,-5,-2,-2,-2,30.060910962480015
4,-1,5,-2,-2,28.54948466302926
5,4,-1,0,0,inf
3,3,-2,4,1,26.338401193937123
1,-3,-3,4,-2,27.9646421730275
0,3,-5,-3,-5,32.0
4,-3,3,3,1,7.632773884675764
-3,-3,-5,4,4,23.24083727485176
-2,-4,4,2,1,29.0
-2,0,2,-2,4,inf
5,-2,-4,-1,5,35.45051533697074
-1,-5,5,1,0,29.0
-5,-2,5,-5,-3,36.641354690711175
5,0,-2,-1,-4,inf
-4,-4,0,-5,-4,32.0
2,4,3,2,-4,32.369348565052306
-2,-4,3,-2,-2,31.630651434947698
5,5,-1,-3,2,64.77682554202747
3,0,4,0,1,inf
3,-5,1,0,2,inf
5,0,5,1,4,inf
-3,2,-5,3,5,27.358645309288825
1,-4,-2,3,0,-29.856412118424622
2,1,-2,2,4,27.791006114832857
2,3,1,-5,-1,10.814272302249837
1,-4,-4,0,-5,inf
-3,-1,5,5,4,32.274584248204874
4,3,-5,-4,1,-39.14549956820227
-1,2,-5,0,2,inf
-2,-3,-3,0,-3,inf
1,4,4,0,-1,inf
-2,5,5,-5,-4,30.060910962480015
4,3,1,4,0,64.77682554202747
-1,-5,2,-1,2,33.939089037519985
5,1,1,0,-2,inf
-4,-4,-3,5,5,32.12650132551775
1,5,3,4,-1,31.82984062864985
0,1,5,-2,2,32.0
-4,-4,3,-3,-4,35.0
4,0,-1,-3,3,inf
5,2,-5,-1,1,42.074541774048804
4,-1,1,5,5,30.972504532406926
-4,-4,-5,1,-3,25.48818882930161
-4,5,-2,-3,-2,16.249926321668035
-5,4,-4,4,-2,40.759162725148244
3,0,-1,4,5,inf
0,3,2,-1,-5,32.0
4,3,-3,1,-2,34.230285487904844
0,5,-1,1,-3,32.0
4,-2,-5,-4,-5,36.641354690711175
2,-2,3,0,5,inf
-5,3,-1,3,1,809.3078758157855
-1,-2,-1,-1,-4,34.13827823122214
-3,-3,-3,5,5,32.12650132551775
-1,0,-1,0,4,inf
1,0,2,-2,1,inf
-1,-3,2,2,4,64.77682554202747
0,-1,-4,4,2,32.0
-5,-3,0,2,4,32.0
-5,0,5,0,-5,inf
1,3,4,-5,-2,43.226013228840685
0,5,4,-2,5,32.0
1,-2,0,5,-4,32.0
2,2,0,2,3,32.0
-4,-3,2,5,0,47.75007367833197
4,1,-4,2,2,30.81820371013406
1,4,-3,-2,5,31.73674333453851
2,5,-4,-2,2,33.02749546759307
1,1,-5,-3,4,-39.14549956820227
-2,-1,4,2,3,29.769714512095156
-2,5,-1,-2,3,30.617896040889843
1,-4,-4,3,-1,64.77682554202747
1,5,2,0,-3,inf
5,3,2,1,-4,131.8169908799083
3,-3,-1,1,-5,29.0
2,-5,0,-4,0,32.0
3,5,4,4,-3,31.873498674482253
4,1,-5,-4,-4,38.511811170698394
-3,-2,-2,-1,-3,32.274584248204874
-3,-3,1,1,3,29.0
3,5,-3,0,3,inf
-5,5,-5,0,-4,inf
-3,-2,2,0,2,inf
0,-2,2,-5,-5,32.0
3,-3,3,0,2,inf
3,3,5,-1,4,25.48818882930161
2,-3,5,3,3,1122.5613654003005
0,1,2,4,-1,32.0
-2,-3,4,0,-2,inf
2,-4,2,-4,-1,21.315432986395805
-3,-5,4,-2,5,31.93296876208416
-1,5,-2,-5,1,31.106659121392173
-5,-1,2,-2,1,25.48818882930161
-3,-4,4,-5,2,32.12650132551775
-1,5,-4,0,-3,inf
3,-3,-1,2,2,34.13827823122214
-2,0,-5,1,-3,inf
0,3,-4,5,-5,32.0
-1,-1,-5,-1,-5,38.511811170698394
-5,5,-2,-5,1,33.939089037519985
0,4,-4,3,-1,32.0
2,-5,5,-2,-2,29.0
-3,-1,-5,-5,-2,32.274584248204874
2,-2,-4,5,3,33.02749546759307
2,4,-2,4,-3,42.684567013604195
-2,3,1,5,2,10.814272302249837
-2,2,2,-2,-1,29.0
-1,5,-4,-2,4,32.732357063677895
2,-3,3,-5,0,30.060910962480015
0,4,3,5,-4,32.0
2,-5,-3,2,-3,31.873498674482253
-3,2,-2,1,-3,32.274584248204874
-1,1,-4,3,0,56.367226115324236
-3,-5,-5,1,4,31.725415751795122
-5,5,-1,5,3,33.38210395911016
3,5,-2,-1,2,32.17748110185658
-1,-2,0,-1,-1,32.0
-3,0,-2,0,-1,inf
1,3,1,-3,-2,390.10676420416803
4,2,-5,-2,-1,34.45938727718089
5,-2,-3,-3,-3,36.641354690711175
-3,-5,3,-4,4,31.984425638980934
-1,2,-4,-3,2,49.36796971922181
0,1,-1,4,-1,32.0
2,1,0,-4,-5,32.0
4,3,2,1,5,-2.1871685726282735
0,-3,4,0,2,inf
-2,5,4,-2,4,33.02749546759307
2,2,-1,-3,5,64.77682554202747
-2,4,3,5,-1,31.76126674882778
3,-5,-1,3,0,33.38210395911016
2,3,-3,-4,-3,37.66159880606288
4,-1,4,0,3,inf
0,-2,5,4,-2,32.0
3,1,3,5,-2,32.01157842378807
0,-4,1,5,4,32.0
5,-5,-3,1,2,32.274584248204874
2,0,0,4,-3,inf
-5,-4,5,0,1,inf
-1,-5,-4,4,1,30.617896040889843
-1,5,-1,-4,-2,30.140905323638382
4,-4,2,-5,-3,30.060910962480015
3,5,-4,-5,-5,32.04332651287133
-3,4,2,4,2,32.69703446497372
-1,0,1,-2,-4,inf
3,3,3,1,-5,32.274584248204874
-2,0,0,1,-5,inf
-4,2,5,-2,-1,34.45938727718089
-3,1,-1,3,5,29.0
2,-3,-3,5,4,30.060910962480015
-3,5,-2,-5,-3,32.081765777847735
2,5,0,-5,4,32.0
-3,-3,1,5,5,33.38210395911016
0,-1,0,-1,3,32.0
3,5,-3,-2,-2,31.991747369487367
-2,-3,-3,5,5,33.939089037519985
-4,-2,-4,-3,5,19.08815639361627
-1,4,-2,1,0,37.66159880606288
1,-3,1,0,5,inf
-4,-3,2,0,4,inf
5,5,4,0,3,inf
-3,-1,3,5,2,32.01157842378807
3,1,-2,0,1,inf
1,2,0,-2,2,32.0
5,-3,-2,-3,-5,1122.5613654003005
-1,5,-1,-1,3,30.617896040889843
-2,3,-2,-3,3,736.8985294635163
1,-3,2,1,-5,77.9858194271946
4,-1,4,-3,-4,50.11529026183453
-3,-5,-1,3,-2,30.617896040889843
-5,-5,-3,-4,1,32.369348565052306
0,0,-3,2,5,inf
-3,0,2,4,-5,inf
-3,0,1,-4,5,inf
2,2,-5,5,5,35.0
2,-2,-1,5,2,33.38210395911016
4,-1,-3,4,-4,32.274584248204874
3,1,1,-1,3,31.725415751795122
0,-1,-5,-2,-5,32.0
5,-3,4,-3,-4,609.8728250220291
-4,-4,0,1,2,32.0
5,-3,3,5,-2,35.0
