rows,50000
columns,3
-5,-2,(-9.868421052631579-2.3260091486399594j)
4,-3,(5.953488372093023+7.7338082570517335j)
-4,2,-6.511723512591313
-4,-5,(-2.791277258566978-2.2291020336446503j)
1,3,0.16139047779640892
5,3,56.91772515768494
-3,4,-2.25
5,-3,(10.416666666666664+18.042195912175806j)
3,3,6.434465977426117
-1,0,-0.16666666666666666
1,-5,(0.04368932038834951+0.05427349459950947j)
1,4,0.125
3,4,4.5
5,1,inf
4,-1,(25.6+12.8j)
-1,5,-0.08209951522176571
4,3,20.024076306661932
-5,2,-11.54368945369154
4,-3,(5.953488372093023+7.7338082570517335j)
1,0,0.25
0,2,0.0
-5,3,-10.249133961894136
-5,-2,(-9.868421052631579-2.3260091486399594j)
-5,0,-12.5
-5,-3,(-8.290816326530612-3.313872718562903j)
2,0,2.6666666666666665
3,-4,(1.6199999999999999+2.1600000000000006j)
1,1,0.25
2,-2,(1.2121212121212122+0.6856793029687736j)
0,2,0.0
1,3,0.16139047779640892
4,1,64.0
-3,0,-3.375
0,-2,0j
-2,-5,(-0.35687732342007433-0.33250081449811003j)
3,-5,(1.0862068965517242+1.7348803273705269j)
-1,-4,(-0.06097560975609757-0.048780487804878064j)
2,5,0.8714274305784429
1,1,0.25
-5,4,-8.928571428571429
2,-2,(1.2121212121212122+0.6856793029687736j)
-3,0,-3.375
2,4,1.1428571428571428
0,1,0.0
0,1,0.0
2,-5,(0.3386243386243386+0.4732418999999556j)
-3,-3,(-2.0067567567567566-0.9479467257640477j)
-4,0,-7.111111111111111
1,-5,(0.04368932038834951+0.05427349459950947j)
5,-2,(20.83333333333333+29.46278254943949j)
-1,-2,(-0.1111111111111111-0.03928371006591932j)
-3,-5,(-1.193877551020408-1.0267659080356177j)
-2,-3,(-0.6299212598425197-0.3273166880445123j)
1,4,0.125
3,-2,(4.5+3.1819805153394647j)
-5,-2,(-9.868421052631579-2.3260091486399594j)
-5,-5,(-5.357142857142857-3.9929785312496247j)
-3,1,-3.375
3,2,9.545941546018392
-5,4,-8.928571428571429
4,5,8.91322708990764
-1,-2,(-0.1111111111111111-0.03928371006591932j)
-3,-3,(-2.0067567567567566-0.9479467257640477j)
-1,0,-0.16666666666666666
-3,-4,(-1.5576923076923077-1.0384615384615388j)
5,-3,(10.416666666666664+18.042195912175806j)
1,-1,(0.1923076923076923+0.038461538461538464j)
1,-3,(0.09210526315789473+0.06837042661456096j)
-2,-5,(-0.35687732342007433-0.33250081449811003j)
-2,-5,(-0.35687732342007433-0.33250081449811003j)
1,-1,(0.1923076923076923+0.038461538461538464j)
-1,-5,(-0.04471544715447154-0.04544853612804452j)
3,-5,(1.0862068965517242+1.7348803273705269j)
0,-2,0j
-2,-2,(-0.8089887640449438-0.25424064042662387j)
-1,0,-0.16666666666666666
2,4,1.1428571428571428
-5,5,-7.725424859373685
-3,-5,(-1.193877551020408-1.0267659080356177j)
2,-5,(0.3386243386243386+0.4732418999999556j)
4,-4,(3.5955056179775275+5.752808988764046j)
-5,4,-8.928571428571429
5,0,inf
5,-1,(62.5+62.5j)
2,-3,(0.7619047619047619+0.6598288790738581j)
5,5,20.225424859373685
0,-3,0j
0,-1,0j
-2,3,-0.8699290346957322
-4,1,-7.111111111111111
-1,4,-0.1
2,1,2.6666666666666665
2,5,0.8714274305784429
2,1,2.6666666666666665
1,0,0.25
0,1,0.0
0,3,0.0
4,4,12.8
4,4,12.8
-4,2,-6.511723512591313
4,-1,(25.6+12.8j)
1,-1,(0.1923076923076923+0.038461538461538464j)
-4,0,-7.111111111111111
1,-1,(0.1923076923076923+0.038461538461538464j)
0,4,0.0
1,2,0.20710678118654754
3,-4,(1.6199999999999999+2.1600000000000006j)
2,-1,(1.8823529411764706+0.47058823529411764j)
4,-5,(2.385093167701863+4.44435871304306j)
0,-5,(-0+0j)
-4,5,-4.215979383485621
-1,4,-0.1
0,-2,0j
-5,-3,(-8.290816326530612-3.313872718562903j)
-1,-5,(-0.04471544715447154-0.04544853612804452j)
2,0,2.6666666666666665
-4,-5,(-2.791277258566978-2.2291020336446503j)
0,1,0.0
-2,3,-0.8699290346957322
5,3,56.91772515768494
5,1,inf
2,3,1.539600717839002
1,1,0.25
0,1,0.0
2,1,2.6666666666666665
-4,4,-4.923076923076923
3,1,13.5
4,-5,(2.385093167701863+4.44435871304306j)
-1,2,-0.14644660940672624
2,-5,(0.3386243386243386+0.4732418999999556j)
-5,0,-12.5
0,0,0.0
-1,4,-0.1
-4,-2,(-5.457364341085271-1.4032506665407456j)
1,-5,(0.04368932038834951+0.05427349459950947j)
4,5,8.91322708990764
-1,2,-0.14644660940672624
-4,-4,(-3.5708154506437775-2.197424892703863j)
1,-2,(0.13636363636363638+0.06428243465332252j)
5,-2,(20.83333333333333+29.46278254943949j)
4,0,64.0
1,3,0.16139047779640892
4,1,64.0
0,4,0.0
-2,-1,(-0.9846153846153847-0.12307692307692308j)
-5,-4,(-6.730769230769232-3.8461538461538476j)
-3,5,-1.9040446289868243
-5,2,-11.54368945369154
0,-2,0j
-1,4,-0.1
-4,3,-5.7162494385306175
4,2,35.00276228339374
-2,-1,(-0.9846153846153847-0.12307692307692308j)
4,2,35.00276228339374
2,-5,(0.3386243386243386+0.4732418999999556j)
2,2,2.089630999709932
4,-3,(5.953488372093023+7.7338082570517335j)
1,0,0.25
-4,0,-7.111111111111111
3,3,6.434465977426117
-4,2,-6.511723512591313
-5,3,-10.249133961894136
2,-4,(0.49557522123893805+0.5663716814159293j)
-2,-5,(-0.35687732342007433-0.33250081449811003j)
2,2,2.089630999709932
4,3,20.024076306661932
-4,-5,(-2.791277258566978-2.2291020336446503j)
0,0,0.0
3,-3,(2.596153846153846+2.69800221948229j)
-3,3,-2.6480577065395305
4,-2,(11.294117647058822+10.6481962343386j)
4,5,8.91322708990764
3,1,13.5
3,-3,(2.596153846153846+2.69800221948229j)
2,-1,(1.8823529411764706+0.47058823529411764j)
4,-3,(5.953488372093023+7.7338082570517335j)
3,2,9.545941546018392
0,4,0.0
-3,-2,(-2.5-0.7071067811865475j)
-2,0,-1.1428571428571428
0,-2,0j
5,-2,(20.83333333333333+29.46278254943949j)
2,-2,(1.2121212121212122+0.6856793029687736j)
-4,-2,(-5.457364341085271-1.4032506665407456j)
-3,5,-1.9040446289868243
-2,3,-0.8699290346957322
5,-4,(6.249999999999998+12.500000000000002j)
-2,1,-1.1428571428571428
-1,-4,(-0.06097560975609757-0.048780487804878064j)
-5,-3,(-8.290816326530612-3.313872718562903j)
1,-4,(0.0625+0.06250000000000001j)
-4,-3,(-4.491228070175438-1.9447588014808448j)
0,-3,0j
-5,5,-7.725424859373685
-2,-2,(-0.8089887640449438-0.25424064042662387j)
-5,1,-12.5
-4,3,-5.7162494385306175
-2,-5,(-0.35687732342007433-0.33250081449811003j)
-3,5,-1.9040446289868243
-3,-2,(-2.5-0.7071067811865475j)
2,1,2.6666666666666665
3,-2,(4.5+3.1819805153394647j)
2,1,2.6666666666666665
-5,-2,(-9.868421052631579-2.3260091486399594j)
0,1,0.0
-2,-4,(-0.4756756756756757-0.345945945945946j)
-4,-3,(-4.491228070175438-1.9447588014808448j)
-2,2,-1.0219166471782635
3,-5,(1.0862068965517242+1.7348803273705269j)
4,5,8.91322708990764
0,-3,0j
2,5,0.8714274305784429
-2,-3,(-0.6299212598425197-0.3273166880445123j)
-3,-2,(-2.5-0.7071067811865475j)
-4,4,-4.923076923076923
-4,-5,(-2.791277258566978-2.2291020336446503j)
3,5,3.300596353124755
-4,-4,(-3.5708154506437775-2.197424892703863j)
0,5,0.0
3,5,3.300596353124755
-3,0,-3.375
-5,-5,(-5.357142857142857-3.9929785312496247j)
-5,-2,(-9.868421052631579-2.3260091486399594j)
0,0,0.0
2,-5,(0.3386243386243386+0.4732418999999556j)
-3,3,-2.6480577065395305
-3,-4,(-1.5576923076923077-1.0384615384615388j)
0,-1,0j
-5,-4,(-6.730769230769232-3.8461538461538476j)
-1,-5,(-0.04471544715447154-0.04544853612804452j)
-1,-5,(-0.04471544715447154-0.04544853612804452j)
-4,-1,(-6.336633663366337-0.6336633663366337j)
5,-3,(10.416666666666664+18.042195912175806j)
2,3,1.539600717839002
-1,-2,(-0.1111111111111111-0.03928371006591932j)
-4,5,-4.215979383485621
-1,-5,(-0.04471544715447154-0.04544853612804452j)
3,-1,(8.1+2.6999999999999997j)
3,-2,(4.5+3.1819805153394647j)
0,-2,0j
-3,-2,(-2.5-0.7071067811865475j)
-5,5,-7.725424859373685
3,-5,(1.0862068965517242+1.7348803273705269j)
5,0,inf
1,-3,(0.09210526315789473+0.06837042661456096j)
-1,-1,(-0.13999999999999999-0.019999999999999997j)
4,2,35.00276228339374
-5,5,-7.725424859373685
-1,5,-0.08209951522176571
3,2,9.545941546018392
3,3,6.434465977426117
3,0,13.5
-4,3,-5.7162494385306175
2,-4,(0.49557522123893805+0.5663716814159293j)
3,-3,(2.596153846153846+2.69800221948229j)
2,-4,(0.49557522123893805+0.5663716814159293j)
-3,3,-2.6480577065395305
1,-5,(0.04368932038834951+0.05427349459950947j)
-4,4,-4.923076923076923
-1,-3,(-0.08333333333333333-0.04811252243246881j)
-3,0,-3.375
-4,-2,(-5.457364341085271-1.4032506665407456j)
-5,-3,(-8.290816326530612-3.313872718562903j)
-5,1,-12.5
1,1,0.25
0,2,0.0
2,-5,(0.3386243386243386+0.4732418999999556j)
4,-1,(25.6+12.8j)
-2,-1,(-0.9846153846153847-0.12307692307692308j)
2,-2,(1.2121212121212122+0.6856793029687736j)
0,4,0.0
1,0,0.25
-3,-4,(-1.5576923076923077-1.0384615384615388j)
0,-5,(-0+0j)
-3,3,-2.6480577065395305
-2,-2,(-0.8089887640449438-0.25424064042662387j)
0,-1,0j
2,-5,(0.3386243386243386+0.4732418999999556j)
1,4,0.125
-2,1,-1.1428571428571428
-1,-3,(-0.08333333333333333-0.04811252243246881j)
4,1,64.0
-5,0,-12.5
-4,-4,(-3.5708154506437775-2.197424892703863j)
-4,4,-4.923076923076923
1,1,0.25
0,2,0.0
3,5,3.300596353124755
-1,-2,(-0.1111111111111111-0.03928371006591932j)
1,1,0.25
5,-4,(6.249999999999998+12.500000000000002j)
3,-4,(1.6199999999999999+2.1600000000000006j)
4,3,20.024076306661932
2,-5,(0.3386243386243386+0.4732418999999556j)
-5,0,-12.5
5,3,56.91772515768494
-3,2,-3.058302415423317
-1,0,-0.16666666666666666
-1,-2,(-0.1111111111111111-0.03928371006591932j)
2,-2,(1.2121212121212122+0.6856793029687736j)
-3,1,-3.375
2,-3,(0.7619047619047619+0.6598288790738581j)
-3,-1,(-2.9634146341463414-0.32926829268292684j)
-4,0,-7.111111111111111
4,-5,(2.385093167701863+4.44435871304306j)
0,2,0.0
-5,-1,(-11.270491803278688-1.0245901639344261j)
1,-3,(0.09210526315789473+0.06837042661456096j)
0,2,0.0
3,0,13.5
-2,-2,(-0.8089887640449438-0.25424064042662387j)
3,5,3.300596353124755
-5,4,-8.928571428571429
0,0,0.0
3,4,4.5
-4,1,-7.111111111111111
2,4,1.1428571428571428
3,3,6.434465977426117
2,-1,(1.8823529411764706+0.47058823529411764j)
5,4,31.25
-1,4,-0.1
0,3,0.0
-1,3,-0.12200846792814621
2,-1,(1.8823529411764706+0.47058823529411764j)
2,-5,(0.3386243386243386+0.4732418999999556j)
-2,1,-1.1428571428571428
-5,-5,(-5.357142857142857-3.9929785312496247j)
3,3,6.434465977426117
-1,0,-0.16666666666666666
-4,5,-4.215979383485621
3,-1,(8.1+2.6999999999999997j)
-2,4,-0.7272727272727273
2,-1,(1.8823529411764706+0.47058823529411764j)
-2,2,-1.0219166471782635
-1,4,-0.1
5,-1,(62.5+62.5j)
-2,-5,(-0.35687732342007433-0.33250081449811003j)
-5,4,-8.928571428571429
2,4,1.1428571428571428
3,-5,(1.0862068965517242+1.7348803273705269j)
-1,5,-0.08209951522176571
2,-3,(0.7619047619047619+0.6598288790738581j)
-2,-3,(-0.6299212598425197-0.3273166880445123j)
-4,-5,(-2.791277258566978-2.2291020336446503j)
4,-1,(25.6+12.8j)
3,-4,(1.6199999999999999+2.1600000000000006j)
1,3,0.16139047779640892
5,1,inf
4,-3,(5.953488372093023+7.7338082570517335j)
3,3,6.434465977426117
3,-3,(2.596153846153846+2.69800221948229j)
2,-5,(0.3386243386243386+0.4732418999999556j)
-1,1,-0.16666666666666666
-5,3,-10.249133961894136
2,-2,(1.2121212121212122+0.6856793029687736j)
-1,-2,(-0.1111111111111111-0.03928371006591932j)
-1,3,-0.12200846792814621
1,3,0.16139047779640892
4,4,12.8
-2,-1,(-0.9846153846153847-0.12307692307692308j)
-3,-5,(-1.193877551020408-1.0267659080356177j)
1,1,0.25
2,5,0.8714274305784429
-2,4,-0.7272727272727273
1,-5,(0.04368932038834951+0.05427349459950947j)
0,1,0.0
3,-4,(1.6199999999999999+2.1600000000000006j)
-2,1,-1.1428571428571428
-1,0,-0.16666666666666666
-4,-3,(-4.491228070175438-1.9447588014808448j)
1,-4,(0.0625+0.06250000000000001j)
2,-3,(0.7619047619047619+0.6598288790738581j)
3,-5,(1.0862068965517242+1.7348803273705269j)
-1,4,-0.1
5,2,150.88834764831847
-1,-3,(-0.08333333333333333-0.04811252243246881j)
-2,-5,(-0.35687732342007433-0.33250081449811003j)
3,3,6.434465977426117
-1,-3,(-0.08333333333333333-0.04811252243246881j)
0,-3,0j
-4,4,-4.923076923076923
-3,2,-3.058302415423317
1,5,0.09822854747983023
5,5,20.225424859373685
-4,-2,(-5.457364341085271-1.4032506665407456j)
-4,4,-4.923076923076923
-1,-5,(-0.04471544715447154-0.04544853612804452j)
-1,4,-0.1
0,1,0.0
3,-1,(8.1+2.6999999999999997j)
5,3,56.91772515768494
-1,2,-0.14644660940672624
4,4,12.8
4,-2,(11.294117647058822+10.6481962343386j)
5,-4,(6.249999999999998+12.500000000000002j)
-3,-3,(-2.0067567567567566-0.9479467257640477j)
-5,0,-12.5
3,4,4.5
-1,0,-0.16666666666666666
4,4,12.8
-5,-3,(-8.290816326530612-3.313872718562903j)
0,-4,0j
0,-2,0j
5,-5,(4.166666666666665+9.316949906249125j)
-2,5,-0.6069646206610875
2,-3,(0.7619047619047619+0.6598288790738581j)
-2,-5,(-0.35687732342007433-0.33250081449811003j)
-1,5,-0.08209951522176571
-5,5,-7.725424859373685
-1,3,-0.12200846792814621
5,-3,(10.416666666666664+18.042195912175806j)
0,-5,(-0+0j)
-5,-3,(-8.290816326530612-3.313872718562903j)
5,-3,(10.416666666666664+18.042195912175806j)
-1,-4,(-0.06097560975609757-0.048780487804878064j)
3,2,9.545941546018392
-3,5,-1.9040446289868243
3,3,6.434465977426117
-1,-1,(-0.13999999999999999-0.019999999999999997j)
2,5,0.8714274305784429
0,-1,0j
3,2,9.545941546018392
-2,0,-1.1428571428571428
-3,-4,(-1.5576923076923077-1.0384615384615388j)
-5,5,-7.725424859373685
-2,-5,(-0.35687732342007433-0.33250081449811003j)
-5,5,-7.725424859373685
-2,-4,(-0.4756756756756757-0.345945945945946j)
-2,0,-1.1428571428571428
5,4,31.25
3,-3,(2.596153846153846+2.69800221948229j)
4,-2,(11.294117647058822+10.6481962343386j)
-5,-4,(-6.730769230769232-3.8461538461538476j)
1,-4,(0.0625+0.06250000000000001j)
-4,3,-5.7162494385306175
-5,4,-8.928571428571429
3,0,13.5
4,-3,(5.953488372093023+7.7338082570517335j)
2,3,1.539600717839002
-5,-2,(-9.868421052631579-2.3260091486399594j)
1,-4,(0.0625+0.06250000000000001j)
2,-2,(1.2121212121212122+0.6856793029687736j)
-3,-4,(-1.5576923076923077-1.0384615384615388j)
-4,0,-7.111111111111111
0,-4,0j
0,-5,(-0+0j)
2,-1,(1.8823529411764706+0.47058823529411764j)
4,3,20.024076306661932
3,-1,(8.1+2.6999999999999997j)
3,-4,(1.6199999999999999+2.1600000000000006j)
2,1,2.6666666666666665
-1,-5,(-0.04471544715447154-0.04544853612804452j)
4,4,12.8
4,-4,(3.5955056179775275+5.752808988764046j)
2,3,1.539600717839002
-1,-4,(-0.06097560975609757-0.048780487804878064j)
-4,0,-7.111111111111111
3,1,13.5
-3,0,-3.375
2,-1,(1.8823529411764706+0.47058823529411764j)
-5,-5,(-5.357142857142857-3.9929785312496247j)
0,-1,0j
1,4,0.125
3,0,13.5
0,1,0.0
5,4,31.25
-3,-4,(-1.5576923076923077-1.0384615384615388j)
0,4,0.0
1,4,0.125
0,3,0.0
2,0,2.6666666666666665
-1,1,-0.16666666666666666
-1,5,-0.08209951522176571
0,-3,0j
1,0,0.25
4,3,20.024076306661932
-1,4,-0.1
-5,-2,(-9.868421052631579-2.3260091486399594j)
1,-5,(0.04368932038834951+0.05427349459950947j)
-5,-1,(-11.270491803278688-1.0245901639344261j)
2,-3,(0.7619047619047619+0.6598288790738581j)
4,-5,(2.385093167701863+4.44435871304306j)
2,3,1.539600717839002
-4,4,-4.923076923076923
3,0,13.5
-2,5,-0.6069646206610875
5,3,56.91772515768494
0,-2,0j
3,1,13.5
1,-3,(0.09210526315789473+0.06837042661456096j)
0,3,0.0
5,-5,(4.166666666666665+9.316949906249125j)
-1,-4,(-0.06097560975609757-0.048780487804878064j)
-4,0,-7.111111111111111
-3,-5,(-1.193877551020408-1.0267659080356177j)
1,-3,(0.09210526315789473+0.06837042661456096j)
-3,2,-3.058302415423317
-4,-4,(-3.5708154506437775-2.197424892703863j)
1,3,0.16139047779640892
5,5,20.225424859373685
-4,-2,(-5.457364341085271-1.4032506665407456j)
4,5,8.91322708990764
-5,-5,(-5.357142857142857-3.9929785312496247j)
-5,4,-8.928571428571429
-3,1,-3.375
-3,-1,(-2.9634146341463414-0.32926829268292684j)
-2,-5,(-0.35687732342007433-0.33250081449811003j)
3,-4,(1.6199999999999999+2.1600000000000006j)
-1,-1,(-0.13999999999999999-0.019999999999999997j)
-1,-2,(-0.1111111111111111-0.03928371006591932j)
-3,-4,(-1.5576923076923077-1.0384615384615388j)
1,3,0.16139047779640892
-2,-5,(-0.35687732342007433-0.33250081449811003j)
4,-2,(11.294117647058822+10.6481962343386j)
3,3,6.434465977426117
-1,-2,(-0.1111111111111111-0.03928371006591932j)
-2,5,-0.6069646206610875
-1,0,-0.16666666666666666
-3,-2,(-2.5-0.7071067811865475j)
1,-2,(0.13636363636363638+0.06428243465332252j)
-2,-4,(-0.4756756756756757-0.345945945945946j)
5,1,inf
1,0,0.25
-4,-1,(-6.336633663366337-0.6336633663366337j)
-1,4,-0.1
-2,5,-0.6069646206610875
-1,-4,(-0.06097560975609757-0.048780487804878064j)
5,-5,(4.166666666666665+9.316949906249125j)
-4,-4,(-3.5708154506437775-2.197424892703863j)
-2,-3,(-0.6299212598425197-0.3273166880445123j)
4,3,20.024076306661932
1,1,0.25
3,0,13.5
-2,4,-0.7272727272727273
-1,-5,(-0.04471544715447154-0.04544853612804452j)
-5,1,-12.5
5,5,20.225424859373685
-1,-4,(-0.06097560975609757-0.048780487804878064j)
-3,2,-3.058302415423317
-2,3,-0.8699290346957322
-1,1,-0.16666666666666666
-5,4,-8.928571428571429
5,3,56.91772515768494
-3,-2,(-2.5-0.7071067811865475j)
-5,-2,(-9.868421052631579-2.3260091486399594j)
-4,0,-7.111111111111111
-3,-5,(-1.193877551020408-1.0267659080356177j)
-2,-5,(-0.35687732342007433-0.33250081449811003j)
1,5,0.09822854747983023
-4,-5,(-2.791277258566978-2.2291020336446503j)
-1,-5,(-0.04471544715447154-0.04544853612804452j)
3,2,9.545941546018392
2,-1,(1.8823529411764706+0.47058823529411764j)
-4,1,-7.111111111111111
3,4,4.5
0,-3,0j
4,3,20.024076306661932
4,4,12.8
-2,-3,(-0.6299212598425197-0.3273166880445123j)
4,0,64.0
-4,2,-6.511723512591313
3,-3,(2.596153846153846+2.69800221948229j)
4,-3,(5.953488372093023+7.7338082570517335j)
-1,4,-0.1
-3,2,-3.058302415423317
2,-2,(1.2121212121212122+0.6856793029687736j)
3,3,6.434465977426117
1,4,0.125
-4,-1,(-6.336633663366337-0.6336633663366337j)
4,3,20.024076306661932
-4,5,-4.215979383485621
-4,-1,(-6.336633663366337-0.6336633663366337j)
-3,5,-1.9040446289868243
-5,2,-11.54368945369154
5,-5,(4.166666666666665+9.316949906249125j)
-3,4,-2.25
0,-1,0j
3,4,4.5
-2,4,-0.7272727272727273
0,4,0.0
4,-2,(11.294117647058822+10.6481962343386j)
-3,5,-1.9040446289868243
5,-1,(62.5+62.5j)
1,2,0.20710678118654754
5,4,31.25
-1,4,-0.1
-4,-4,(-3.5708154506437775-2.197424892703863j)
-4,3,-5.7162494385306175
-4,3,-5.7162494385306175
1,-4,(0.0625+0.06250000000000001j)
-4,5,-4.215979383485621
-2,-4,(-0.4756756756756757-0.345945945945946j)
-4,-3,(-4.491228070175438-1.9447588014808448j)
2,-5,(0.3386243386243386+0.4732418999999556j)
0,1,0.0
2,-3,(0.7619047619047619+0.6598288790738581j)
-5,-1,(-11.270491803278688-1.0245901639344261j)
1,-5,(0.04368932038834951+0.05427349459950947j)
5,4,31.25
-5,-3,(-8.290816326530612-3.313872718562903j)
1,-5,(0.04368932038834951+0.05427349459950947j)
-4,4,-4.923076923076923
3,4,4.5
4,5,8.91322708990764
-4,4,-4.923076923076923
-2,-2,(-0.8089887640449438-0.25424064042662387j)
2,-5,(0.3386243386243386+0.4732418999999556j)
-2,-4,(-0.4756756756756757-0.345945945945946j)
-1,2,-0.14644660940672624
0,-2,0j
-3,5,-1.9040446289868243
0,-2,0j
-1,2,-0.14644660940672624
4,-2,(11.294117647058822+10.6481962343386j)
4,-4,(3.5955056179775275+5.752808988764046j)
1,2,0.20710678118654754
1,4,0.125
-2,-2,(-0.8089887640449438-0.25424064042662387j)
5,-3,(10.416666666666664+18.042195912175806j)
1,-2,(0.13636363636363638+0.06428243465332252j)
2,4,1.1428571428571428
-2,-5,(-0.35687732342007433-0.33250081449811003j)
-4,2,-6.511723512591313
-3,1,-3.375
-5,3,-10.249133961894136
-3,5,-1.9040446289868243
5,1,inf
3,1,13.5
-5,4,-8.928571428571429
4,-4,(3.5955056179775275+5.752808988764046j)
-5,3,-10.249133961894136
-5,-2,(-9.868421052631579-2.3260091486399594j)
0,-2,0j
-4,3,-5.7162494385306175
4,-3,(5.953488372093023+7.7338082570517335j)
4,2,35.00276228339374
1,-3,(0.09210526315789473+0.06837042661456096j)
0,5,0.0
4,0,64.0
-5,-2,(-9.868421052631579-2.3260091486399594j)
-1,3,-0.12200846792814621
-4,5,-4.215979383485621
5,-1,(62.5+62.5j)
-5,-2,(-9.868421052631579-2.3260091486399594j)
3,4,4.5
3,-4,(1.6199999999999999+2.1600000000000006j)
-5,0,-12.5
-3,4,-2.25
-3,-2,(-2.5-0.7071067811865475j)
-3,0,-3.375
3,-3,(2.596153846153846+2.69800221948229j)
-1,5,-0.08209951522176571
3,4,4.5
-1,-4,(-0.06097560975609757-0.048780487804878064j)
-2,5,-0.6069646206610875
4,-4,(3.5955056179775275+5.752808988764046j)
1,3,0.16139047779640892
-3,3,-2.6480577065395305
-3,-4,(-1.5576923076923077-1.0384615384615388j)
4,-2,(11.294117647058822+10.6481962343386j)
4,-1,(25.6+12.8j)
5,-3,(10.416666666666664+18.042195912175806j)
4,-1,(25.6+12.8j)
4,-1,(25.6+12.8j)
2,-2,(1.2121212121212122+0.6856793029687736j)
-1,-1,(-0.13999999999999999-0.019999999999999997j)
5,1,inf
4,1,64.0
-4,5,-4.215979383485621
0,3,0.0
-4,4,-4.923076923076923
3,2,9.545941546018392
-1,-1,(-0.13999999999999999-0.019999999999999997j)
4,-5,(2.385093167701863+4.44435871304306j)
-5,-4,(-6.730769230769232-3.8461538461538476j)
0,0,0.0
