rows,1000
columns,6
x1,x2,x3,x4,x5,F18
5,-1,4,-4,3,240
-4,2,5,-3,3,360
2,-4,-2,1,4,64
-5,3,-3,-2,-2,180
1,-5,-1,2,4,40
-2,2,4,3,-2,96
0,-3,-2,0,2,0
3,-2,-5,1,-5,-150
-4,-2,-5,3,0,0
-2,5,-4,2,-4,-320
-4,-1,2,-2,-1,16
0,2,-5,-2,4,0
0,0,1,2,4,0
-5,4,4,4,-3,960
-4,5,3,2,5,-600
3,5,3,-5,2,-450
1,5,-3,3,2,-90
4,-1,2,-3,0,0
-2,0,3,-1,3,0
-1,-1,0,1,2,0
5,-4,-2,3,3,360
-5,2,4,-2,-2,-160
4,0,-3,3,4,0
-1,-2,3,3,0,0
-4,2,-2,2,5,160
2,0,-3,0,3,0
4,0,-1,1,0,0
3,0,5,-2,0,0
0,-4,-2,-5,3,0
-4,-1,-1,4,4,-64
-1,1,-5,3,3,45
3,2,3,2,-1,-36
3,-4,2,3,4,-288
4,0,3,1,2,0
-5,-5,-5,1,5,-625
-4,-5,4,5,-4,-1600
-3,-5,-2,-4,4,480
-2,-3,-4,3,-5,360
0,1,4,-5,0,0
-5,4,-1,0,5,0
2,2,1,0,1,0
5,-2,3,-5,2,300
-1,-1,3,0,-1,0
1,3,-4,3,2,-72
4,-5,-3,-4,-5,1200
3,-3,1,1,-1,9
-1,-5,-2,-5,-3,-150
2,3,5,5,-1,-150
2,-4,-3,-2,0,0
-5,-3,5,2,2,300
-1,-2,-5,4,-4,160
-5,5,2,-5,1,250
-4,5,-4,-2,4,-640
-3,0,0,3,3,0
-3,-1,5,3,1,45
-3,-2,4,0,-1,0
-2,3,4,-1,-4,-96
1,0,0,5,4,0
2,4,5,3,-2,-240
4,-5,4,3,-3,720
-4,-1,2,2,-1,-16
-4,0,2,-1,4,0
5,4,-4,3,0,0
-4,3,3,-2,2,144
4,3,2,-5,-1,120
-2,-3,5,1,1,30
5,-1,-2,-3,-1,30
-4,-2,1,2,-3,-48
2,4,-3,4,4,-384
-5,-1,2,1,4,40
1,3,1,0,-3,0
-5,-1,-3,2,-1,30
-3,4,-1,1,3,36
-3,2,4,-3,-1,-72
-1,0,-4,-5,-2,0
-4,0,5,1,4,0
2,-1,1,1,1,-2
4,4,2,5,-3,-480
-5,-1,-2,-4,4,160
0,5,1,4,2,0
-3,-2,-5,2,1,-60
-1,-5,3,-5,-3,225
1,5,-3,5,3,-225
-1,0,-3,-5,4,0
-5,1,2,3,-1,30
1,-1,-4,-2,1,-8
2,-5,-4,-4,1,-160
-4,-4,3,-1,5,-240
-3,-2,4,-4,-3,288
4,3,-2,-3,-3,-216
1,-1,-5,-5,5,-125
4,-4,2,0,-2,0
4,-1,-1,5,3,60
-4,3,3,-2,1,72
3,0,-3,-4,-1,0
-4,2,-5,-5,-4,800
1,-3,2,3,0,0
-4,2,-3,-2,-4,192
-5,0,1,-3,1,0
0,0,0,-1,5,0
-2,5,-2,5,5,500
3,-5,-1,-4,-4,240
-5,-5,0,2,3,0
1,4,5,0,-2,0
2,-2,-4,2,0,0
-2,1,2,0,-2,0
-4,1,0,1,4,0
2,3,-5,3,1,-90
3,-3,3,0,-3,0
-1,-3,-2,-3,-2,-36
4,-3,5,-3,5,900
5,-1,2,0,-2,0
1,0,-1,3,2,0
-1,-2,1,1,4,8
5,5,5,-4,5,-2500
-5,-4,4,5,0,0
5,2,-5,-3,-1,-150
4,2,2,0,3,0
-4,4,4,-1,-4,-256
5,-4,3,1,0,0
-5,-3,-4,4,-4,960
4,3,-4,0,4,0
1,3,4,-1,1,-12
3,1,0,2,0,0
5,-2,0,5,2,0
3,-3,-5,0,-4,0
-3,5,-3,-1,2,-90
-2,5,4,3,-1,120
-5,5,-4,-4,-3,1200
2,-5,3,3,4,-360
1,0,-2,-2,-5,0
2,4,2,4,0,0
-3,4,-4,1,-2,-96
2,-1,-5,-2,-4,80
-4,2,4,-4,3,384
-3,3,-4,-3,4,-432
-3,-1,-2,0,1,0
-1,-2,5,-5,3,-150
4,5,1,-2,-3,120
5,-5,4,0,-4,0
2,-3,2,4,1,-48
-5,5,1,-3,-4,-300
5,-1,-1,2,5,50
4,3,-4,-5,-2,-480
-3,-5,5,-3,3,-675
1,4,-2,5,4,-160
-5,0,-4,-3,3,0
-3,5,2,-5,-3,-450
-1,-4,-3,0,1,0
-4,3,3,2,-4,288
-4,-4,-1,-4,-3,-192
0,-4,-2,-5,3,0
-1,1,-1,0,5,0
-3,0,1,5,-1,0
1,5,2,2,1,20
3,-1,2,4,4,-96
4,-1,-2,3,3,72
4,3,-2,-4,-5,-480
5,-5,1,-1,-5,-125
5,-1,-3,3,-3,-135
-4,0,0,-2,0,0
-1,-3,5,5,4,300
2,-2,3,-2,0,0
0,2,-3,-5,3,0
3,-3,2,-4,2,144
-5,0,-2,-3,-3,0
4,1,-4,-4,4,256
-3,4,-3,1,-1,-36
1,-2,-2,-2,2,-16
-2,0,-2,5,3,0
0,-5,-5,-1,5,0
-2,5,-3,1,0,0
3,4,-5,-4,-3,-720
4,-1,-3,5,1,60
3,1,-2,2,3,-36
2,-5,-3,-4,5,-600
-2,-5,1,-3,3,-90
2,5,4,-2,1,-80
0,3,-3,4,4,0
2,-2,0,-1,-4,0
4,-4,-4,3,-2,-384
3,-1,-3,2,-3,-54
-1,3,-5,-1,5,-75
-3,5,-3,-5,2,-450
4,4,-4,-5,4,1280
-3,0,-1,-5,4,0
4,-5,5,-1,1,100
-5,-2,3,-4,-4,480
1,-2,-3,4,1,24
-4,-4,-1,2,-5,160
1,1,-1,0,-2,0
-1,3,-5,2,-4,-120
-5,1,-4,0,2,0
-1,-2,-1,-4,2,16
-1,-4,-4,3,-1,48
-4,3,0,4,3,0
1,3,-2,2,4,-48
3,1,5,5,2,150
0,-4,-2,1,3,0
-2,2,2,1,-5,40
0,-3,-1,-1,3,0
5,4,-3,-3,1,180
1,-2,-3,0,4,0
5,0,5,5,-2,0
3,1,3,0,-5,0
-1,-5,0,3,-1,0
3,-5,-3,-1,-4,180
0,-3,2,-3,2,0
-1,2,1,0,-3,0
-3,3,-2,2,1,36
-1,0,-1,-5,5,0
-1,-5,-5,1,-4,100
-1,-2,-1,-2,-3,-12
1,2,2,2,-1,-8
-5,3,2,-1,2,60
4,-5,-2,0,-1,0
3,0,-3,0,1,0
1,-1,4,0,5,0
0,3,2,-4,-5,0
5,-2,3,-2,-5,-300
-3,3,5,0,0,0
5,1,-1,-5,5,125
-4,3,5,-2,2,240
2,1,5,2,-2,-40
3,-4,0,-2,-3,0
1,5,-2,5,5,-250
0,-2,5,5,5,0
1,-5,-1,-3,-2,30
4,-1,0,4,0,0
4,-2,-3,-4,4,-384
1,5,1,3,-1,-15
2,-1,5,-5,-1,-50
1,3,0,5,4,0
2,1,0,2,1,0
3,-1,0,5,4,0
5,3,-4,0,2,0
5,-2,-5,-4,-4,800
-3,3,2,5,-2,180
-5,0,-4,-4,3,0
3,-5,1,-2,4,120
-1,-5,-4,1,-4,80
-2,3,1,-3,5,90
-1,4,5,1,2,-40
-2,-3,-2,4,4,-192
2,1,3,-4,-1,24
-5,5,2,3,-4,600
4,4,5,-3,1,-240
-4,-2,-4,2,5,-320
-4,-2,1,2,4,64
4,5,-4,-3,4,960
-2,3,-1,2,2,24
-1,0,3,4,-2,0
-4,-1,-4,0,1,0
-5,-3,-4,5,-1,300
-2,0,1,-3,-2,0
5,-4,-1,5,3,300
2,0,5,-1,-2,0
3,-3,0,-1,-5,0
0,-5,-2,4,4,0
0,2,2,5,-1,0
-4,4,3,-4,4,768
-3,-5,2,2,-4,-240
-5,5,-5,-2,3,-750
0,-2,-1,3,-1,0
-5,-5,5,-5,4,-2500
2,5,-5,-2,3,300
-2,1,2,-4,-5,-80
-1,-2,-5,3,2,-60
-3,-2,-2,-4,-1,-48
2,-4,-1,3,3,72
5,-5,5,-3,0,0
4,-2,-3,2,0,0
1,-3,1,2,1,-6
4,-4,-1,-2,3,-96
-3,2,4,-2,5,240
-2,5,4,-4,-4,-640
3,-3,1,3,0,0
-5,-3,3,-4,-3,540
1,3,0,-2,0,0
5,-5,0,-3,4,0
-2,2,5,-5,4,400
-1,2,4,2,-4,64
1,4,4,3,2,96
-1,2,0,1,4,0
-5,-4,4,-5,4,-1600
-3,1,0,2,4,0
2,-3,3,-4,3,216
-5,-2,-2,-1,-3,-60
5,-2,4,-3,2,240
1,-5,-4,-4,4,-320
4,4,1,-1,0,0
-3,1,0,5,-1,0
5,2,4,-4,-3,480
-3,3,0,-3,0,0
-1,-3,3,-1,1,-9
-5,-2,-2,3,1,-60
1,5,-4,5,2,-200
5,0,-5,5,-4,0
-3,5,4,-5,-5,-1500
-1,5,-2,-1,-5,50
0,-5,1,-1,1,0
0,1,-4,-2,-5,0
-2,0,1,4,-1,0
-2,-1,1,0,0,0
-1,1,-5,-4,-4,80
-3,0,1,2,4,0
-1,1,-4,-1,4,-16
2,3,-2,-2,-5,-120
0,-5,-4,-1,3,0
-4,-2,-5,0,3,0
1,-5,-2,5,-5,-250
-2,1,-1,5,-2,-20
1,-1,-5,-3,5,-75
0,-1,-2,-1,-2,0
3,-1,0,-4,0,0
3,-3,-2,-1,-1,18
-3,-5,-3,3,2,-270
-3,2,-3,1,1,18
3,-1,-3,3,5,135
-1,0,-4,3,5,0
-4,-1,5,2,3,120
4,-3,-3,4,-1,-144
0,1,3,-4,5,0
-1,4,-1,-1,-3,12
-3,2,3,4,-2,144
4,-3,3,1,3,-108
-1,-1,-4,0,-4,0
5,-1,-1,5,2,50
2,-3,-1,1,2,12
-4,3,-1,1,-1,-12
5,1,-4,-2,-1,-40
0,-1,0,-1,-3,0
0,3,2,-2,0,0
4,2,-4,-5,-5,-800
2,-4,5,-2,2,160
1,1,-2,-1,1,2
-4,-4,-2,3,1,-96
-1,-5,4,1,1,20
-1,-1,4,1,2,8
-2,-3,2,2,-5,-120
0,5,-3,4,-4,0
-3,-5,-1,2,0,0
-1,0,2,-3,0,0
1,2,5,3,-1,-30
-5,2,5,2,2,-200
3,4,-1,-4,-3,-144
-5,3,-3,1,-3,-135
-5,-3,1,0,-3,0
1,2,-1,-5,2,20
1,-1,1,-3,0,0
-3,2,5,-1,-1,-30
3,4,-1,-1,-2,-24
-1,3,-1,-1,4,-12
5,3,0,2,3,0
-4,-1,-4,4,-2,128
-4,2,5,-5,-4,-800
-3,-5,-4,-2,-4,-480
1,1,-4,4,-1,16
2,-2,5,4,-2,160
-2,2,5,-1,-3,-60
2,1,4,-3,1,-24
-5,1,4,-1,-4,-80
-2,5,0,2,-3,0
1,-5,-1,5,0,0
-2,1,-5,4,2,80
5,-5,5,-5,2,1250
0,-2,-3,5,0,0
-4,1,-4,-1,-4,64
3,2,-5,0,0,0
2,0,3,0,0,0
4,5,4,0,-1,0
-5,0,-4,1,-3,0
5,1,5,2,3,150
-4,-2,-1,3,-3,72
-3,-4,-3,4,-3,432
2,2,4,-5,4,-320
-4,-5,2,0,-4,0
5,-4,0,-4,4,0
-5,1,-4,0,3,0
-1,4,-4,0,3,0
-5,0,5,2,-5,0
-5,-4,2,-2,5,-400
-1,-2,-5,-3,3,90
-4,1,-1,4,1,16
1,4,-4,0,-5,0
2,-5,-1,-5,2,-100
3,-5,-3,4,2,360
-1,5,2,0,-2,0
5,1,1,-3,0,0
5,5,-3,1,-5,375
-2,0,-1,4,2,0
-3,4,-1,5,-2,-120
4,3,-1,-3,1,36
-3,-4,-3,4,-1,144
3,-2,1,-5,-1,-30
-1,-2,-2,5,3,-60
-5,0,4,2,-1,0
2,-2,1,4,-5,80
-5,-5,-5,-2,-3,-750
-4,4,-5,3,4,960
5,0,5,2,-3,0
1,-1,4,4,-5,80
3,-5,-1,-5,-1,75
0,1,4,4,4,0
-3,5,4,5,5,-1500
-3,5,1,3,-5,225
4,-5,0,-3,-4,0
3,-5,-4,5,-3,-900
0,-4,-2,3,3,0
0,0,1,4,1,0
1,-4,1,4,-3,48
5,3,-3,1,-5,225
5,-5,-1,-4,-2,200
4,3,-3,0,4,0
1,2,1,-3,-1,6
-5,3,-3,-3,-4,540
4,1,-1,3,-5,60
-4,-5,-5,3,-1,300
-5,-1,-3,2,4,-120
4,2,1,5,-3,-120
-2,2,-2,3,4,96
0,3,-2,-3,4,0
-1,-5,-4,-5,-5,-500
4,5,-2,-1,-5,-200
-1,-2,1,1,-4,-8
5,5,-5,-2,3,750
2,4,-2,4,0,0
-1,1,-4,-2,4,-32
3,3,0,-3,5,0
-3,1,2,1,-4,24
4,-5,4,4,4,-1280
3,3,-1,4,-3,108
-3,-3,4,2,-4,-288
5,-3,-3,4,4,720
3,5,-3,3,2,-270
3,-4,-4,-5,-1,240
-4,-4,-3,-4,0,0
-2,-2,-5,1,-2,40
2,1,2,-1,2,-8
0,-3,3,3,4,0
-4,5,-3,-2,-4,480
4,3,-2,1,3,-72
0,3,-1,-3,5,0
-2,-5,-1,-4,-4,-160
3,-4,-1,3,2,72
-4,-4,4,-3,-2,384
-1,2,-1,4,2,16
-5,1,2,2,0,0
-4,-2,-1,0,4,0
2,-2,-5,1,0,0
2,4,1,3,-5,-120
-5,-1,1,-3,-2,30
0,-4,-2,3,5,0
-5,-4,1,5,1,100
-4,-4,-3,-1,-1,-48
2,-4,5,-5,0,0
3,5,4,5,-2,-600
-5,3,1,1,5,-75
5,3,-2,1,3,-90
4,-5,5,4,-3,1200
-4,-5,3,3,3,540
-4,1,2,-4,4,128
-1,-3,1,3,4,36
2,-1,1,2,-1,4
-1,5,-2,2,0,0
5,-1,4,-3,-4,-240
-1,-4,1,4,-2,-32
-4,-3,-5,4,1,-240
2,3,3,4,0,0
0,2,-1,1,-5,0
5,-5,4,1,0,0
1,3,2,3,1,18
3,-5,5,0,2,0
2,4,-3,2,-1,48
5,0,3,-4,-2,0
1,-5,2,0,-5,0
-2,0,0,5,0,0
5,3,-1,3,1,-45
4,-1,3,3,0,0
1,-1,-5,3,2,30
4,4,3,-3,-3,432
-2,2,1,-3,-5,-60
-4,3,1,1,4,-48
4,-4,-1,4,-4,-256
2,0,-1,2,0,0
-3,4,4,1,-1,48
3,5,0,-5,2,0
-1,5,-5,1,2,50
3,3,5,-2,5,-450
-2,-2,-5,5,3,-300
-1,5,2,0,-2,0
4,2,-3,0,-1,0
3,1,-3,4,-1,36
2,-3,5,5,3,-450
4,0,1,3,-2,0
4,2,-1,-4,1,32
0,-2,-4,-2,-4,0
-1,3,0,-5,-2,0
-3,-3,-4,5,-4,720
4,2,2,-2,-3,96
-3,-5,1,-2,-2,60
-5,-5,5,-3,5,-1875
3,0,-5,4,-4,0
2,5,-1,-1,-4,-40
-2,-1,5,-5,0,0
0,-2,-4,5,1,0
-2,-2,4,-3,4,-192
4,0,5,-2,-1,0
3,1,5,-5,1,-75
-5,-4,1,-3,-2,120
-2,3,-3,3,5,270
4,-4,3,5,4,-960
-2,-4,-3,1,-4,96
3,3,0,4,2,0
-1,0,-4,2,-2,0
2,0,-3,-1,-3,0
-2,-2,-1,2,5,-40
0,-4,5,-2,3,0
-1,3,-3,-3,-4,108
4,1,3,0,-5,0
4,-5,-3,3,5,900
0,-5,-4,5,1,0
-3,4,-2,-3,5,-360
-2,0,-3,3,1,0
-2,1,-3,3,-1,-18
-2,2,5,-3,4,240
-1,1,-4,5,-4,-80
4,-1,5,4,-1,80
3,-4,-3,-4,-5,720
5,-4,0,4,3,0
-4,0,3,-3,-2,0
-2,1,-2,-5,5,-100
-1,0,-1,-1,-5,0
-5,-5,-3,5,-1,375
5,5,1,-2,0,0
-1,5,-3,-4,3,-180
1,-3,-4,-4,2,-96
-4,2,1,-5,5,200
-3,5,3,2,3,-270
-4,-2,-2,3,-4,192
4,-1,1,-3,-3,-36
-4,5,-4,3,-5,-1200
4,5,-4,-3,5,1200
2,-4,1,5,-1,40
2,-4,1,-5,-5,-200
5,-4,-2,1,2,80
2,-5,-2,4,4,320
-1,-3,0,3,-3,0
-1,-3,-3,-5,-2,-90
-4,-2,-1,1,3,-24
2,-4,-4,-3,-3,288
1,5,1,5,-1,-25
-5,5,2,-1,1,50
-3,-4,-2,-2,4,192
-5,2,1,-4,2,80
-3,5,-4,4,3,720
-2,-5,4,-1,3,-120
4,-2,2,-1,4,64
-4,-3,-4,-2,2,192
-4,-2,4,0,0,0
2,-3,-2,-4,-5,240
5,2,0,-2,-1,0
-5,2,-2,-3,-1,60
-4,0,2,-5,4,0
-2,2,-5,2,1,40
0,0,5,0,4,0
0,1,3,1,-1,0
-3,2,2,2,5,-120
-4,-5,5,3,-1,-300
4,3,2,-5,3,-360
3,3,1,0,-5,0
-4,1,3,-3,-2,-72
3,-3,0,1,-5,0
-3,0,-4,-5,-4,0
-2,-5,1,-4,3,-120
4,1,5,1,-5,-100
3,-5,3,5,3,-675
5,5,-4,-1,-5,-500
3,-2,4,-1,-1,-24
5,1,-2,0,4,0
3,-3,-2,-2,-1,36
1,-4,5,-1,4,80
4,-4,-2,-5,-1,160
-1,-2,-1,-2,-4,-16
-2,-3,1,5,-5,-150
-5,4,-1,-4,-1,80
-3,-5,-4,-4,2,480
-4,-4,2,4,-3,-384
3,4,4,0,-5,0
4,0,-3,1,3,0
-4,3,2,0,-2,0
-5,-2,-4,5,5,-1000
1,3,4,3,-1,-36
1,5,-3,-3,-4,-180
-2,3,-4,1,-4,-96
-2,0,1,0,-2,0
4,-2,0,-1,-2,0
-3,-4,-3,4,-2,288
-4,-5,2,-3,-4,480
-5,4,3,5,-2,600
4,4,3,-4,4,-768
-3,5,-5,-5,-1,375
5,3,-5,3,-2,450
4,3,-5,0,2,0
5,5,-4,5,0,0
-1,-2,-2,0,-3,0
1,-4,4,-2,2,64
3,-1,1,-4,-3,-36
-3,1,-1,0,0,0
3,-4,4,0,-1,0
-2,-2,5,-5,-5,500
-4,5,-1,1,-3,-60
1,-4,-3,3,2,72
-5,3,1,1,-2,30
-3,1,-5,-2,-3,90
3,4,5,0,3,0
3,0,4,-5,0,0
-4,-5,4,-5,-5,2000
2,5,-2,4,3,-240
0,1,4,-3,-2,0
3,5,5,-1,0,0
5,-3,1,5,-4,300
0,4,3,-2,2,0
1,3,-1,1,-4,12
0,3,3,-1,2,0
3,1,-5,2,4,-120
4,-2,5,-4,2,320
-3,-1,-2,-1,-3,-18
5,-1,-4,-2,3,-120
2,-2,4,5,1,-80
-2,-1,-3,3,-4,72
-3,-1,1,5,-4,-60
-5,2,-1,1,-1,-10
3,-2,4,1,-1,24
4,3,4,0,2,0
-1,-3,-5,3,-2,90
-1,4,2,3,-1,24
2,0,4,1,-5,0
-3,-1,0,-1,-3,0
0,0,0,0,5,0
-3,1,4,3,4,-144
-5,-3,-3,-3,5,675
5,-4,-3,1,5,300
4,1,-4,-1,-4,-64
-5,-4,-4,5,4,-1600
-2,-2,-1,-4,2,32
3,-3,-4,0,-1,0
4,2,-3,-2,-5,-240
1,3,-5,3,-2,90
3,0,-5,3,-4,0
1,4,2,0,5,0
-1,-3,1,-2,0,0
-5,0,-2,-2,-2,0
-5,-5,4,1,3,300
2,-5,-3,-4,-4,480
-5,-4,-2,-4,4,640
5,4,3,1,3,180
4,3,1,-3,0,0
2,2,3,3,1,36
1,-5,-2,0,-2,0
-2,1,1,3,-3,18
-3,-4,3,1,-2,-72
-2,5,-3,-1,2,-60
-3,3,1,0,1,0
1,3,0,3,3,0
-1,1,-5,-1,4,-20
1,2,1,-1,-1,2
-5,-3,-4,1,-4,240
0,3,5,2,1,0
2,4,-2,4,5,-320
3,5,-5,4,-5,1500
3,-4,3,1,-4,144
3,-3,0,5,-5,0
2,4,-3,-3,-4,-288
3,-3,-1,-2,-3,54
1,2,-1,1,-1,2
-4,3,-1,5,-4,-240
-3,-5,-5,2,4,-600
-4,-5,1,-2,3,-120
4,-5,-1,-4,1,-80
2,0,1,-5,1,0
3,4,-1,-3,-4,-144
2,-1,-5,-5,1,-50
4,-5,-1,-4,1,-80
