rows,1000
columns,11
x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,F20
-3,3,-3,-4,-3,5,0,-5,4,4,-0.4166666666666665
-2,-1,-3,1,-1,1,5,5,4,-1,-1.1833333333333333
0,0,-5,1,0,-4,4,-3,2,2,1.4666666666666668
-4,0,-5,-1,-3,1,-2,1,-1,-3,-1.6166666666666665
5,3,5,-2,-2,1,-4,-5,-5,-4,-0.16666666666666663
2,-2,5,-4,3,3,2,-3,5,1,1.9833333333333334
-4,2,-3,4,3,-4,-3,2,-5,4,0.4666666666666667
2,1,5,1,-3,2,-1,2,-4,0,2.1166666666666667
0,2,-1,1,-2,-2,-3,5,-3,-3,-1.2999999999999998
5,1,-3,-5,3,-1,-4,1,2,4,1.5
-2,4,2,0,-1,-3,-4,5,-5,-2,-1.8333333333333333
2,-3,-2,-1,-1,-5,4,4,-1,-3,-3.3666666666666667
5,-1,0,-2,4,3,5,4,0,3,0.06666666666666649
0,1,4,-4,-1,-1,-1,-1,0,4,-2.75
3,2,1,4,-1,5,4,5,-1,-2,0.23333333333333295
4,3,-2,5,4,-1,1,1,2,-5,1.8333333333333333
2,-3,1,5,3,3,3,-1,4,0,1.6166666666666667
-5,2,1,-2,-3,4,-3,0,-1,0,-0.6166666666666665
-2,1,-2,1,2,3,-4,-2,-2,0,0.5833333333333333
5,-1,2,4,-2,-3,3,-3,-1,2,-1.3833333333333333
3,-3,3,-3,-3,4,1,1,-5,-1,0.7166666666666668
0,3,0,0,-2,4,3,-2,-2,-5,-0.7833333333333334
2,3,0,0,-3,2,4,0,0,3,1.5833333333333333
0,4,-2,5,-1,-2,4,3,4,-5,-0.9166666666666667
1,-3,5,-5,-5,5,4,3,5,-2,0.95
-4,0,1,1,-4,-3,-3,4,3,-5,1.2166666666666668
3,0,3,-2,-3,-5,-5,4,-1,-3,-1.65
5,1,5,5,-3,5,-1,0,2,2,1.4666666666666666
0,-3,3,-2,4,3,5,-1,-3,2,-0.55
1,-4,4,-1,4,-1,-1,1,5,-2,-1.05
-1,-1,0,3,-4,3,-4,-5,-2,-4,-2.7833333333333337
2,0,0,4,1,4,-5,-1,-2,-5,0.10000000000000003
1,-4,-5,0,5,5,-1,0,-5,1,0.75
-5,-1,1,-2,-2,4,-3,5,-4,4,-1.0833333333333333
-5,3,5,2,-4,-1,0,-2,4,-5,-0.8666666666666667
2,2,-2,3,3,-4,4,-1,0,-2,-0.3333333333333335
4,1,-1,-4,-3,4,1,-4,-1,-3,-0.6666666666666665
5,5,5,5,-4,5,-2,5,5,3,0.9833333333333334
-2,0,1,2,-3,-5,0,1,2,-3,1.6333333333333335
1,-5,1,5,4,-1,0,3,-2,4,1.3333333333333333
-5,-2,3,-2,5,2,0,-2,1,0,0.33333333333333326
1,5,-1,0,-4,3,-1,4,-4,2,-0.21666666666666679
-1,0,1,5,-1,-4,-2,-1,-5,-3,-3.0833333333333335
-3,0,-3,-4,4,-2,3,-1,3,-1,-2.5
0,-3,-2,-2,-4,3,4,0,4,-3,-1.0833333333333333
0,2,-5,1,0,5,2,5,-3,-5,1.666666666666667
-5,1,4,2,0,-2,4,-3,5,-3,0.8333333333333335
-4,-1,-2,-4,4,1,4,1,-4,2,0.75
1,5,-4,0,0,3,1,4,-4,-3,1.95
2,4,2,-5,4,-1,-5,0,-5,1,0.9
-3,5,5,-2,0,-2,-1,-5,-2,1,-1.6333333333333333
0,-3,0,-2,1,5,-4,-2,2,2,0.6166666666666667
-1,-2,-2,-2,3,5,1,-1,-1,-1,-3.966666666666667
0,-3,1,-3,-4,1,3,-3,0,2,1.5833333333333335
-5,-5,1,2,4,-1,5,4,-1,2,0.30000000000000004
2,2,-2,3,4,-5,-1,-3,5,4,0.0
3,-3,4,-5,4,-5,-3,-2,-3,-3,-1.4
5,3,5,0,5,-2,-5,3,0,1,1.5666666666666667
-1,4,0,-3,-1,-2,1,-4,4,-5,-1.783333333333333
-2,2,1,-2,-3,-4,4,1,1,-3,1.8333333333333337
-1,2,1,1,-5,5,4,2,0,-2,1.75
5,5,4,-2,-5,-3,3,0,1,-2,0.44999999999999996
0,-4,2,-4,-5,0,3,1,5,-4,1.0833333333333333
-2,2,-4,-5,1,4,-5,-5,1,-1,0.40000000000000013
-1,-5,0,4,-4,-4,3,1,0,-3,-0.45
4,3,-1,2,-4,-1,-3,-2,4,-1,-2.75
-3,0,0,-2,4,0,5,4,1,-4,0.6166666666666667
-1,-2,0,2,5,-2,-3,-1,0,-5,-2.8333333333333335
4,-4,-5,-2,-4,-1,-3,-2,2,4,-2.033333333333333
-2,-3,1,-3,-1,-2,5,1,3,3,0.20000000000000007
3,-3,5,4,5,-2,2,3,-2,1,1.4833333333333334
2,2,-1,1,-3,5,-3,-3,0,-1,-0.7999999999999998
0,-3,3,1,1,2,-1,-4,0,-5,1.05
0,-5,3,-1,5,-2,-5,-5,4,-4,-1.5666666666666667
-2,-3,-1,-5,-1,3,-1,-4,-1,3,-4.616666666666666
-4,2,-4,2,5,4,4,-5,3,-3,1.0
-3,5,4,4,2,-1,5,0,3,3,0.7333333333333334
-3,-2,3,5,-1,0,5,-2,-5,1,-0.7999999999999998
4,-1,-3,-2,-3,-4,2,-2,5,3,-1.6333333333333333
5,2,-4,4,0,-2,-4,3,-3,0,-0.050000000000000044
-5,1,-4,2,2,-4,5,-3,5,5,1.5666666666666667
-1,4,4,0,3,5,-1,5,-5,-1,-1.9666666666666666
-3,-3,1,0,2,0,4,-4,-4,1,1.5833333333333335
-2,-2,-5,-3,3,-3,-3,-3,-3,0,-2.533333333333333
-5,-4,-4,-2,-5,-1,-3,0,-2,-3,-3.566666666666667
2,4,-2,-5,-5,-2,-1,-5,4,1,-0.5999999999999999
2,2,2,-5,5,5,-5,-4,3,1,2.583333333333333
1,-4,-5,-3,0,1,4,2,-3,-3,1.3000000000000003
0,4,-2,3,-2,5,1,-1,-3,4,-0.30000000000000004
-2,5,-4,-4,4,4,0,2,-2,5,-0.10000000000000003
-4,-5,3,-3,5,5,-2,1,-4,1,1.2
-5,4,1,4,5,-1,5,-3,1,-2,0.8666666666666667
-4,-5,-2,4,-5,-3,3,1,-2,-1,-1.4
-1,4,2,2,3,2,-2,0,-2,-5,-0.11666666666666675
-4,-4,5,-1,0,-4,-5,0,1,5,-0.55
1,2,4,-2,1,-3,-5,0,1,1,3.716666666666667
-4,1,0,5,-1,-5,-1,0,-1,-1,-3.25
-4,0,5,2,2,3,-4,3,5,-3,1.2333333333333332
-3,2,5,1,1,-5,-5,5,1,4,3.4166666666666665
-2,0,-5,-1,-2,-4,1,4,4,-1,-1.9500000000000002
-5,-5,-2,-4,-3,3,-3,-1,-5,-4,-2.9333333333333336
-1,-2,-2,3,0,1,1,-3,3,2,0.8333333333333333
0,4,5,-3,2,-4,-1,3,2,4,0.45
-4,-3,3,1,-4,-4,-4,2,0,3,0.8333333333333333
0,0,3,-4,3,-4,2,-4,5,-2,0.1166666666666667
-2,4,4,-3,-1,4,0,2,-3,-4,-1.1666666666666665
-2,3,5,0,-1,-3,-1,3,-2,-4,-2.716666666666667
-2,4,-4,-2,0,-2,4,1,-4,3,-0.16666666666666669
5,5,-5,4,-2,-2,5,5,-3,-2,-0.9833333333333334
4,5,4,3,-3,-2,-3,-5,2,4,0.41666666666666663
1,1,-1,1,5,2,2,-3,-4,-2,2.1166666666666667
0,-5,4,4,4,-2,-4,-4,-4,5,-0.49999999999999994
-4,1,3,-1,3,-3,-5,-5,-2,-1,-1.8166666666666669
0,-3,-1,4,0,0,5,-3,2,2,-0.21666666666666656
2,4,2,1,5,3,1,5,4,0,4.233333333333334
1,-5,-1,-5,5,-5,-2,3,3,4,0.016666666666666663
-1,-3,3,2,5,3,4,3,2,4,1.3666666666666667
-5,2,1,-1,4,2,-1,-1,4,-3,-1.0333333333333332
-2,0,-1,2,-3,-3,-5,-2,1,4,-1.1166666666666663
-3,-1,-5,-2,2,1,-5,-5,0,-4,-1.1833333333333331
5,2,3,-5,-1,-5,0,-3,0,5,-0.5
-3,-2,-4,-3,-5,5,0,-3,-2,-4,-2.5
-2,-2,-4,-1,2,1,-1,-3,5,3,-1.5500000000000003
-4,2,2,4,-3,0,-4,4,-2,1,1.1666666666666667
2,3,-1,3,5,-2,-1,4,0,-1,-1.8833333333333333
2,5,4,0,5,-5,-4,2,5,-2,0.8999999999999999
1,5,5,-1,5,-1,0,3,0,-4,-0.3166666666666668
0,-5,-1,1,-2,4,-2,-4,-3,2,-1.0333333333333332
1,5,5,-2,1,-1,3,5,5,-1,0.6333333333333331
2,-5,1,-1,-4,3,2,-5,1,-5,1.4833333333333334
-2,5,2,4,-1,-2,-1,-4,-3,-3,-2.966666666666667
2,-5,-5,3,-1,-4,3,4,-4,3,-0.15000000000000002
1,4,0,4,-5,-2,5,-5,4,-3,0.7166666666666668
-2,5,3,-2,3,5,-2,-3,-1,-3,-2.1
-4,-2,3,1,-4,3,-2,-5,3,4,0.5499999999999998
5,1,-5,-3,1,-1,-1,1,1,0,1.6666666666666667
-3,-4,2,0,-5,-4,4,3,4,4,0.55
-3,-2,2,2,-5,-3,3,1,0,4,1.2166666666666668
-5,-4,0,-5,-5,-5,2,-2,2,5,-0.35000000000000003
5,-3,0,2,0,3,-5,0,-1,0,-0.5
-4,-4,-2,3,1,-2,-1,3,-4,-4,-1.3333333333333335
0,4,0,5,0,-1,0,0,-5,-2,-1.25
0,-1,0,0,-2,0,2,0,0,5,-0.8
-3,-5,3,2,-2,-3,4,0,-2,4,-0.5333333333333333
4,-4,4,5,-3,3,3,-3,3,-1,-0.21666666666666667
0,-3,2,0,-2,0,-2,1,2,1,1.6666666666666667
2,-4,2,2,2,-5,0,4,0,-3,1.4666666666666668
0,5,5,2,2,-2,1,2,3,-3,2.4
3,2,-2,2,-3,2,2,-5,3,4,1.8833333333333333
4,3,3,4,4,-3,5,0,-3,1,1.95
-5,5,2,-1,-4,1,-1,-5,5,-4,-1.0
-4,0,-1,-2,4,0,-2,4,2,-4,-1.5
-2,-4,3,4,-4,4,2,0,4,-4,0.33333333333333326
-2,-5,0,1,4,3,2,1,-1,-4,1.1333333333333333
-1,-4,1,-5,2,2,0,2,-3,-5,0.5166666666666668
-1,-2,0,5,-2,-5,0,-2,-3,-3,-3.166666666666667
4,-3,2,-4,-4,-2,5,2,-2,-4,-0.6333333333333333
1,4,4,2,-4,-5,1,-4,-2,5,1.9999999999999998
4,2,-1,2,-1,3,-4,4,3,3,0.2499999999999999
5,5,2,-1,2,-1,4,-3,5,-5,-0.6833333333333333
2,1,3,2,-3,-4,-2,-5,-3,3,1.0499999999999998
5,2,3,-5,1,5,3,3,-5,-1,1.5
-4,1,2,4,5,-3,1,-4,1,-4,2.8666666666666667
-1,1,-1,3,-2,1,0,1,-5,-4,0.3833333333333333
-1,-2,4,-3,4,4,5,1,5,4,0.5666666666666667
5,-4,-4,-1,-5,-1,-3,0,-2,5,-3.1333333333333333
2,0,-3,0,1,4,-3,4,1,5,2.5333333333333337
3,2,-4,-3,-1,0,5,5,5,1,0.85
-5,5,-2,3,2,-5,0,0,-1,0,-0.8666666666666667
-2,-4,4,-4,-2,-1,-2,5,-3,1,-1.8833333333333333
5,-1,5,-2,-3,2,-4,4,5,-2,-1.2333333333333334
-2,-4,1,0,-4,-5,0,5,-1,-4,-1.25
-1,0,0,2,0,-4,-5,-1,4,-3,-2.033333333333333
0,5,1,-1,1,3,1,-3,-5,-3,1.6666666666666665
2,4,-2,-2,-2,4,4,5,2,-1,-0.55
-1,2,4,3,-4,2,0,-5,-4,-5,-0.3166666666666667
1,-3,4,4,0,3,-1,0,0,1,1.5
3,0,-1,-5,3,3,5,-1,0,1,0.0
2,3,-2,0,0,0,1,0,-3,1,2.0
-2,-4,5,-2,-2,1,-2,3,-5,3,-0.5833333333333335
3,-5,-1,-1,-2,1,1,3,-5,-1,-1.2333333333333334
1,-2,-4,-3,2,-5,4,4,-2,-5,0.016666666666666663
-2,5,-1,1,-5,-1,-1,-2,-4,3,-2.9166666666666665
4,-2,0,-3,0,-2,-5,-4,0,-2,-2.033333333333333
5,-4,2,5,5,-4,-1,-1,2,4,-0.6499999999999999
3,-2,-3,2,3,3,5,5,1,4,2.3166666666666664
-4,-3,-1,2,4,-5,-4,2,0,5,-0.5833333333333333
4,4,5,-1,-3,4,4,2,1,1,2.3666666666666667
4,-2,0,-2,-4,-3,1,0,2,-1,-0.8333333333333333
2,-5,2,3,1,-4,-1,-2,-3,-4,-0.2
-3,3,-3,-4,5,-1,0,2,0,-2,-1.3833333333333333
3,4,0,0,4,3,-3,5,0,0,1.0333333333333332
0,0,-1,-1,5,4,1,-1,-2,-4,-2.3
0,0,-1,-1,1,-5,-5,-2,1,1,0.10000000000000009
4,3,0,0,4,-5,1,5,-4,1,2.583333333333333
-2,3,4,1,-3,5,2,5,0,1,2.65
2,3,-1,-3,4,0,5,-5,5,4,0.2
-2,3,-5,-4,0,-5,4,0,-2,2,-0.5666666666666667
3,5,1,-3,5,3,5,1,-5,-3,2.3999999999999995
2,1,-1,1,0,2,-3,-1,0,-4,0.41666666666666674
4,4,1,2,-2,2,-2,0,4,0,1.75
-1,4,0,-2,-5,0,0,4,0,3,-0.8666666666666667
3,0,3,0,3,-2,1,-2,4,-1,0.25
2,4,4,0,3,0,0,-5,5,-2,0.8333333333333333
-1,-2,-3,-5,3,-5,2,4,-4,-1,-2.4
3,3,-3,-5,5,-1,-1,5,0,-4,-1.7166666666666668
-3,-2,-5,4,-2,2,-5,5,-1,3,-1.45
0,1,-1,-2,-2,-5,-2,0,-3,3,-1.7
-2,0,-5,-3,0,1,4,4,-5,1,1.2666666666666668
-1,-4,4,5,3,-5,4,4,3,-2,-0.3333333333333334
-2,-3,-1,3,3,-1,0,1,3,4,-0.5833333333333337
3,1,3,1,0,3,0,4,1,0,4.25
1,2,-2,-4,-3,3,-1,5,5,-3,-0.1833333333333333
-4,2,-1,-5,5,2,4,-5,-1,5,-1.0
5,4,2,4,4,2,-5,-1,-1,2,0.25
1,-4,0,-4,-5,5,5,1,-5,3,1.8333333333333333
1,-4,-4,5,-3,-3,0,-2,4,-1,-1.2166666666666668
-5,3,-3,-4,2,2,4,-2,1,3,1.6333333333333333
-4,-5,-1,3,2,5,5,-4,-4,3,-0.38333333333333336
-3,4,-1,-3,-1,1,-5,4,0,-3,-1.6999999999999997
-3,2,-5,-4,5,-4,2,-4,-2,-3,-0.9166666666666665
-2,-4,5,-3,-5,4,4,-2,-4,5,-1.1333333333333333
5,-3,-3,-4,-4,2,-2,-3,2,2,-0.2999999999999998
-1,3,-3,-2,1,0,-1,1,4,-3,-0.5833333333333333
-1,-2,1,-3,-4,-5,3,-4,5,2,-0.5
-4,-3,-3,1,-5,-5,4,5,-5,2,0.43333333333333346
2,5,-4,1,-5,3,0,-1,5,-1,-0.21666666666666679
-2,-1,-1,-5,5,-2,-1,3,3,-5,-3.533333333333333
0,5,5,0,2,0,5,-3,4,3,1.35
4,0,-3,-4,-5,0,1,-2,3,1,1.3
2,-2,0,-4,5,5,3,5,-2,2,0.6833333333333333
-2,0,1,4,-3,-1,-2,0,0,5,-0.8833333333333333
4,-5,0,-3,3,2,-4,-2,1,-1,-0.19999999999999996
-2,0,-4,2,4,4,-5,-5,2,-4,0.09999999999999998
3,1,5,1,-1,-4,2,-4,3,-1,0.8666666666666665
4,5,1,-4,2,-5,2,-4,0,0,1.75
0,5,-4,5,-1,5,4,-4,0,0,-0.6499999999999999
1,0,-5,-1,-1,-3,-2,2,3,-3,-1.5333333333333332
-4,3,-1,1,-4,-1,-4,-5,3,-5,-1.4833333333333334
-5,2,0,-5,4,-1,-1,4,-5,-4,-1.8499999999999999
4,-1,4,-5,5,-3,4,2,-3,0,-0.4166666666666666
4,4,3,1,-4,1,-4,-1,1,-4,2.083333333333333
3,5,5,2,2,2,2,2,-5,-5,2.833333333333333
-5,1,4,2,-4,3,3,0,0,2,2.466666666666667
-4,-4,-5,3,0,-4,5,5,-5,-1,-1.4166666666666667
-5,4,-4,0,-2,4,1,4,3,-4,0.8833333333333333
-5,-2,3,-2,-5,-5,-2,-5,-4,1,-1.2166666666666668
0,-5,1,-3,5,1,4,-1,4,-3,0.8333333333333335
1,-1,-1,5,2,-2,-1,-2,4,4,-1.7999999999999998
-1,4,3,-2,-4,4,1,1,5,-5,1.0833333333333333
0,1,0,5,5,5,-1,-1,-2,-4,-1.1500000000000001
-5,5,-1,-1,-5,-2,-1,2,-5,-4,-3.6500000000000004
5,-1,-5,-1,0,5,5,1,-5,-5,-1.0
-5,5,4,4,-5,2,1,5,0,5,2.2
-1,0,3,5,1,2,-2,0,-2,5,0.23333333333333323
-4,2,-5,-1,-3,3,3,4,-3,-4,-0.95
-4,5,-5,4,5,3,1,1,-3,0,2.1999999999999997
3,0,0,3,5,0,-2,0,-3,-4,-0.21666666666666662
1,5,3,0,1,-1,-5,3,-2,3,1.4999999999999998
-2,-3,-5,0,1,5,2,3,5,1,2.2
-5,5,-5,4,3,-4,4,4,1,3,1.9666666666666666
1,-5,3,-3,4,-3,4,-1,2,-4,0.21666666666666679
-1,-5,2,-5,1,-1,-3,-2,2,0,-1.2333333333333332
-5,-4,5,-5,4,1,5,2,-5,-4,1.05
-5,-3,5,-1,-3,0,3,3,-4,3,-0.9166666666666667
1,-1,4,3,2,5,1,-5,-5,3,2.2166666666666663
0,-3,-5,4,2,1,-3,4,-4,-3,0.5500000000000003
0,2,3,-5,-1,3,5,-3,-4,-2,-0.9166666666666667
3,3,0,3,-2,1,3,2,2,-2,2.333333333333333
-5,0,3,2,0,5,2,4,-3,1,2.25
2,-2,-4,-2,2,-4,3,0,-1,3,-0.8333333333333335
2,-4,-5,1,0,-1,5,0,3,-5,0.38333333333333336
1,-5,-4,1,-2,4,-4,4,2,-5,1.6
-5,5,-5,1,-3,-4,5,4,-4,0,0.41666666666666674
2,1,4,0,0,-5,2,-5,0,4,2.0999999999999996
-1,-3,0,4,0,-1,0,-5,-4,-5,-2.7333333333333334
-1,-1,1,-1,0,-5,0,4,5,2,-1.2500000000000002
-1,1,1,4,2,-3,5,3,3,4,2.533333333333333
-1,5,4,5,1,-4,-3,4,-5,3,0.4499999999999999
1,5,-1,-3,5,-5,4,3,2,-5,0.75
1,-2,-1,3,-5,-3,4,2,1,1,2.05
1,-4,0,3,-2,-1,1,-1,5,4,0.03333333333333327
-3,0,4,-5,-1,-2,2,4,-4,-3,-1.6166666666666665
-5,-3,0,1,0,1,2,2,-5,-2,1.7666666666666666
-3,-3,-1,1,-4,1,4,0,2,-5,0.6333333333333335
-1,-4,-4,5,-1,5,-1,1,2,3,-1.2666666666666664
-2,-3,-2,-4,0,3,1,-2,5,4,-0.30000000000000004
2,5,-1,0,-5,3,-2,-3,-4,1,-0.25
-3,0,5,-5,-5,-4,2,-2,2,-1,-1.2833333333333332
-5,-1,5,3,-3,-2,5,-3,2,-4,-1.3833333333333333
1,-2,2,-4,-3,-2,2,2,-4,-2,0.16666666666666674
-2,-2,5,5,-4,1,1,2,1,4,2.9
-5,2,4,-2,-4,-1,-1,4,2,0,-1.4500000000000002
3,-3,0,-5,-2,-3,2,-2,4,3,-0.4499999999999999
4,2,0,-5,4,-3,4,-1,-2,-3,-1.1166666666666665
4,-1,0,-2,2,3,-1,3,1,4,0.16666666666666652
1,-5,-4,-5,-2,4,3,0,-3,3,0.43333333333333335
1,-1,-3,4,5,0,-1,3,2,4,0.19999999999999996
0,4,1,-2,-2,-5,-1,0,4,0,-0.7
-1,-1,0,-1,-2,1,2,2,5,-4,-1.55
4,-5,4,-1,-5,-4,4,-5,5,0,-0.8999999999999999
-5,3,-2,3,-1,3,-1,0,1,-2,-1.2000000000000002
1,1,-3,-2,1,-3,4,2,2,-4,2.833333333333334
4,3,-2,0,-3,2,5,-3,4,2,0.8666666666666667
5,2,-5,3,-1,-1,-1,-4,-2,-2,-3.416666666666667
3,-5,0,-2,-1,-1,4,0,3,2,-1.2833333333333334
4,2,-1,3,-5,1,1,-2,3,1,2.716666666666667
0,-2,-5,0,1,-1,0,0,-3,-1,-2.033333333333333
-3,-4,-4,-5,2,4,-3,3,-3,1,0.3833333333333335
4,2,-4,0,2,0,-5,0,-3,-4,0.21666666666666673
3,-3,5,3,0,4,-4,-2,4,-1,-0.7166666666666667
