rows,50000
columns,6
x1,x2,x3,x4,x5,F13
4,-1,1,-3,-2,-1.871111111111111
-5,-5,1,5,2,-2.96
3,-1,-1,3,5,-5.518888888888889
-2,-3,-1,5,-3,-2.7966666666666664
-3,0,-5,0,5,inf
-4,-4,-2,2,-2,1.123333333333334
-4,-3,1,4,-1,-0.918333333333333
0,-4,4,5,-4,-3.45
-1,-5,4,2,3,-4.321111111111112
-3,4,4,5,-5,-3.0580000000000003
-3,-2,-5,0,-4,inf
5,0,5,-5,5,-2.1433333333333335
-1,5,-1,-3,3,-5.228518518518519
4,-5,0,3,3,-6.861851851851852
-1,3,4,1,5,-1.163333333333333
2,2,-2,2,1,-3.7766666666666664
-4,-5,4,-5,3,-4.538888888888889
-5,-1,-1,5,0,inf
4,0,5,-1,1,2.756666666666666
-5,0,-1,1,-5,4.390000000000001
1,3,0,5,-5,-4.299333333333333
5,-1,0,0,5,inf
-1,2,4,-3,0,inf
-4,-2,-5,-2,-3,-7.587777777777777
4,-5,-2,-5,3,-1.925555555555556
2,2,3,-1,3,-1.5988888888888884
-5,-1,-5,4,3,-1.871111111111111
2,-5,-3,-5,3,-2.578888888888889
-3,1,4,-5,0,inf
1,-3,-5,2,5,-5.083333333333333
-3,3,5,5,-2,-3.2866666666666666
3,4,3,4,-3,-5.546111111111111
-3,1,-1,-2,-4,-6.0225
1,2,-4,1,1,-2.143333333333333
5,3,4,-2,-5,0.7966666666666669
2,2,-2,-5,-1,-2.47
-5,0,1,-4,-3,-5.818333333333333
-3,-1,-4,1,1,-0.5099999999999998
-3,1,4,-2,-3,-5.954444444444444
4,3,4,-1,-2,5.206666666666667
0,5,-3,5,5,-3.45
0,0,-1,1,-3,-3.7766666666666664
-1,3,5,2,-1,-5.41
1,-1,-5,3,-1,-3.7766666666666664
0,5,2,-2,-2,-1.7349999999999999
5,5,3,4,1,-3.7766666666666664
0,1,-4,-1,-3,-3.2322222222222226
-3,2,-2,-2,-2,-5.41
-3,1,1,-4,2,-5.2058333333333335
-5,4,-1,1,3,6.5677777777777795
1,2,5,-2,-1,-1.326666666666667
-4,-4,1,-3,1,-3.7766666666666664
-1,-2,1,-1,1,-2.143333333333333
5,0,-3,1,-3,-11.943333333333335
3,2,-5,4,3,-4.729444444444445
5,2,-1,0,-4,inf
1,4,-2,5,-1,-5.41
-5,3,0,-2,-4,-7.2475000000000005
-2,5,-2,-2,1,-9.493333333333332
4,1,-5,-5,-4,-2.388333333333333
2,2,1,-3,3,-3.050740740740741
-4,5,-5,-1,4,-12.351666666666667
1,-5,-4,-5,1,-1.8166666666666664
-3,-2,5,-1,5,-8.023333333333333
4,0,0,-2,0,inf
-1,3,-4,-2,-1,-2.143333333333333
5,4,4,2,2,-6.226666666666667
4,-4,2,-4,1,-0.5099999999999998
-3,-1,-4,0,-1,inf
-1,4,-3,-5,-5,-3.842
2,5,-2,5,3,-3.8855555555555554
2,-2,-5,-4,-1,-3.7766666666666664
4,5,0,5,1,-3.45
1,5,-5,1,-4,-7.451666666666666
2,-1,-1,3,-3,-4.684074074074074
-4,2,-2,3,-3,-1.961851851851852
-1,0,-5,5,-3,-3.45
-5,-5,3,-3,0,inf
3,-5,3,4,3,-5.682222222222222
1,-5,5,-1,0,inf
-3,-5,3,0,-3,inf
-1,-5,1,-3,4,-3.6405555555555553
-3,-2,1,-4,0,inf
-5,-1,5,-3,-4,-6.635
-2,-2,-1,-3,0,inf
-1,4,-4,3,-1,-5.41
5,0,3,-4,-3,-1.7349999999999999
-5,5,5,3,0,inf
5,4,-4,-1,5,3.083333333333334
4,2,3,1,-5,-10.963333333333335
1,-2,-4,2,-5,-4.266666666666667
-4,2,5,1,5,3.410000000000002
4,-1,-1,0,-5,inf
3,-1,2,2,-1,-5.41
1,-5,-3,3,3,-5.228518518518519
0,0,-5,1,4,-3.7766666666666664
4,0,-3,-4,0,inf
-1,-1,5,4,-5,-3.2866666666666666
4,1,5,2,-1,-7.86
-4,-3,-5,4,0,inf
-2,2,-5,3,0,inf
1,-1,5,-5,4,-3.368333333333333
-3,0,4,2,-2,-1.326666666666667
2,-2,-2,1,3,-8.132222222222222
0,4,-5,5,-2,-4.43
0,-2,0,-2,5,-3.45
-5,3,-1,-4,0,inf
3,-5,-3,0,4,inf
0,4,0,0,-5,inf
1,-5,-2,0,2,inf
2,3,1,-5,1,-4.1033333333333335
1,-2,5,-1,-4,-2.96
-2,1,0,-4,5,-4.675
0,5,-4,4,1,-1.7349999999999999
0,0,-5,-1,4,-3.7766666666666664
-3,-5,-5,5,1,-4.43
-5,1,0,-2,0,inf
-5,4,1,-2,0,inf
2,0,3,-3,5,-2.687777777777778
4,3,4,2,3,-6.226666666666667
-2,1,3,3,5,-2.578888888888889
-5,-5,-3,0,-3,inf
4,4,-3,-3,2,-2.687777777777778
-1,0,5,3,-4,-3.232222222222222
5,-4,2,-1,-2,1.123333333333334
-3,0,4,0,-3,inf
5,4,4,-5,1,-3.45
-5,0,-4,4,-4,-1.7349999999999999
-1,0,2,4,4,-3.3683333333333336
-2,5,2,-1,-5,-5.41
-2,-3,-4,5,2,-3.6133333333333333
0,1,1,-1,0,inf
1,-4,0,-2,-5,-3.6133333333333333
3,5,0,0,-1,inf
-5,-2,-3,0,1,inf
3,0,3,-2,2,-1.326666666666667
-3,4,-5,-3,0,inf
-1,0,2,0,-5,inf
5,5,4,-2,0,inf
-4,3,1,2,-4,-1.1224999999999996
5,4,-2,-5,-4,-1.8166666666666664
-3,-3,5,0,4,inf
-5,-3,3,0,-4,inf
-1,5,-3,2,-2,-5.001666666666667
2,-5,1,4,-1,-2.5516666666666663
1,-3,0,-5,-3,-3.776666666666667
-1,-5,-3,-4,-5,-4.593333333333334
2,-2,0,4,-1,-3.7766666666666664
-2,2,3,-4,1,-5.41
-3,4,1,5,4,-2.47
5,4,2,-1,-2,7.656666666666668
2,-2,-2,2,5,-5.736666666666667
-5,3,-5,-2,1,-10.31
-4,0,2,4,-2,-2.143333333333333
5,4,3,-3,-3,-0.32851851851851777
0,5,0,-1,-3,-1.054444444444444
5,-1,-2,0,2,inf
5,-3,-1,-4,5,-1.4900000000000002
1,2,0,0,-5,inf
3,2,0,3,-2,-5.954444444444444
3,1,-3,3,5,-5.301111111111111
1,2,5,-5,2,-3.776666666666667
0,0,2,1,-4,-3.7766666666666664
2,-3,1,2,4,-6.0225
-3,1,-4,-3,5,-5.518888888888889
5,-5,-2,-1,-3,1.6677777777777782
5,1,1,5,2,-5.246666666666667
5,4,-3,5,4,-5.083333333333333
-5,5,4,3,-1,-3.7766666666666664
2,3,-5,0,3,inf
-5,-1,1,-4,0,inf
-2,3,-3,-5,4,-4.675
-2,2,0,5,1,-2.47
-1,5,3,-2,0,inf
5,0,2,-3,-5,-1.054444444444444
-4,-1,-2,0,4,inf
-3,5,2,-5,2,-5.573333333333333
-5,1,5,-5,4,-5.491666666666667
0,3,4,0,0,inf
3,-4,2,1,1,-15.21
-3,0,5,4,3,-2.5516666666666663
-5,-4,-2,-4,1,-4.1850000000000005
-4,-3,3,2,-4,0.10250000000000004
-3,2,4,3,0,inf
-5,1,-1,-4,0,inf
-5,0,2,0,-4,inf
5,-2,-3,-3,-4,-1.326666666666667
-5,-1,-3,1,2,3.573333333333334
-5,-2,3,1,2,2.756666666666666
3,-5,-3,4,-2,-3.980833333333333
0,0,-2,5,5,-3.776666666666667
-3,-4,-4,2,-2,0.30666666666666753
2,4,2,2,-5,-6.0633333333333335
1,-4,3,-2,2,-1.326666666666667
-1,3,3,4,-1,-4.593333333333334
0,5,4,-5,-1,-2.1433333333333335
4,0,4,4,-5,-5.41
4,-3,-1,-5,3,-2.1433333333333335
3,-3,4,-5,-3,-3.123333333333333
-2,-2,-3,2,-4,-1.7349999999999999
4,-1,3,-4,3,-2.007222222222222
-4,5,-5,3,1,1.123333333333334
-2,5,-4,4,5,-2.5516666666666663
-1,-2,-4,-1,-4,-6.226666666666667
-1,0,-4,-1,3,-5.41
4,-2,0,5,-3,-4.865555555555556
-3,0,1,4,-1,-2.5516666666666663
0,-4,-2,1,-1,2.756666666666666
1,1,-1,3,-1,-4.865555555555556
-3,5,3,2,4,-0.3058333333333332
1,-1,-2,-5,-3,-3.5588888888888888
0,-2,0,-1,3,-2.6877777777777783
-4,4,5,2,5,0.14333333333333353
3,3,1,2,3,-5.41
-1,2,0,1,-3,-3.232222222222222
4,-1,3,1,-2,-9.493333333333332
0,2,2,2,4,-3.3683333333333336
-4,-1,-4,5,1,-2.7966666666666664
-1,-1,-1,-1,-5,-5.736666666666667
-1,2,1,-1,-4,-4.593333333333334
-2,-2,0,2,-5,-1.8166666666666664
-1,-4,0,-4,2,-3.3683333333333336
1,4,-5,-4,-5,-3.0416666666666665
3,4,-5,-1,-2,4.390000000000001
-3,-1,-3,0,-3,inf
5,5,4,-3,-2,0.30666666666666664
5,-3,-3,2,-3,-7.043333333333334
-3,2,1,-3,4,-5.682222222222222
1,0,1,5,2,-4.1033333333333335
-4,0,3,2,2,-0.5099999999999998
0,-5,-3,0,-4,inf
1,-5,5,-4,1,-1.326666666666667
-5,1,4,-2,4,-8.064166666666667
3,0,5,0,0,inf
-4,0,-5,-1,-4,-10.31
-2,-2,-2,1,4,-1.326666666666667
4,-4,-2,0,4,inf
-1,2,-1,2,1,-1.326666666666667
-3,-1,-2,3,-4,-2.007222222222222
-1,-1,-2,-2,-1,-5.41
0,-5,-4,4,-4,-3.26625
3,5,5,-1,-4,3.165000000000001
0,4,4,4,-2,-4.593333333333334
2,3,-2,5,-1,-5.41
2,4,3,-3,0,inf
1,0,4,-1,-3,-2.143333333333333
0,3,1,5,0,inf
-3,-2,5,-1,4,-7.86
3,-4,-1,-1,-2,-2.143333333333333
4,1,1,2,-3,-7.315555555555556
3,-4,-3,-3,-3,-2.869259259259259
3,2,1,-5,-3,-2.578888888888889
0,-3,-2,3,4,-4.1850000000000005
-2,4,-5,-1,5,-8.35
-2,0,2,5,0,inf
4,-5,5,5,2,-5.9
-4,-3,3,-5,3,-4.756666666666667
-3,-1,3,-5,2,-4.593333333333334
-1,-5,3,3,-3,-2.3248148148148147
-1,-2,5,-1,-5,-6.0633333333333335
-4,-4,-3,0,-1,inf
5,-5,-2,-4,3,-1.054444444444445
-1,-5,-5,-4,-2,-5.2058333333333335
4,-1,-4,1,0,inf
3,5,-3,-1,5,-0.5099999999999998
-1,5,2,3,3,-2.3248148148148147
-3,-1,-1,-4,4,-4.899583333333333
4,-1,-4,-4,2,-1.9391666666666665
1,-5,5,-3,-3,-4.1396296296296295
0,-5,1,2,-5,-2.96
5,-3,0,-3,4,-0.6461111111111109
-2,1,1,1,-5,-0.8366666666666669
-5,0,-2,-3,-5,-6.498888888888889
-2,-4,0,-3,5,-4.43
-1,-1,3,-2,-2,-5.001666666666667
1,-1,4,-3,-5,-3.341111111111111
-4,-3,-1,5,3,-2.7966666666666664
2,-3,-3,1,1,-11.943333333333335
0,-2,-3,3,-5,-3.558888888888889
-4,2,-4,-5,-3,-4.865555555555556
-5,-3,-4,-2,-2,-9.085
